Date,Close,UpDown,Comp,Change,Open,High,Low,Volume,Amount,MarCap
1995-07-27,940.75,2,-5.24,-0.0055,946.05,950.63,940.75,31836330,585835000000,
1995-07-28,932.82,2,-7.93,-0.0084,940.64,941.09,932.75,27568650,485435000000,
1995-07-29,928.64,2,-4.18,-0.0045,932.78,935.55,928.61,17784850,368512000000,
1995-07-31,933.57,1,4.93,0.0053,928.47,933.57,927.16,21484780,413727000000,
1995-08-01,944.6,1,11.03,0.0118,933.34,945.0,932.59,25836360,434743000000,
1995-08-02,935.7,2,-8.9,-0.0093999999999999,944.41,944.71,933.35,30985320,620064000000,
1995-08-03,922.95,2,-12.75,-0.0136,935.7,935.7,921.92,24058270,423795000000,
1995-08-04,917.47,2,-5.48,-0.0059,922.86,922.86,911.77,25077780,445147000000,
1995-08-05,914.16,2,-3.31,-0.0036,917.65,922.09,914.1,19939950,326369000000,
1995-08-07,907.84,2,-6.32,-0.0069,913.89,914.15,907.84,24407460,390731000000,
1995-08-08,901.87,2,-5.97,-0.0066,907.37,912.65,898.95,26364490,444681000000,
1995-08-09,924.41,1,22.54,0.025,902.21,924.46,902.21,29999260,502219000000,
1995-08-10,916.01,2,-8.4,-0.0091,924.69,929.15,913.68,39687730,629326000000,
1995-08-11,914.23,2,-1.78,-0.0019,916.2,920.01,910.28,48912000,742246000000,
1995-08-12,910.03,2,-4.2,-0.0046,914.18,915.66,908.3,34925980,516126000000,
1995-08-14,908.69,2,-1.34,-0.0015,910.16,916.98,908.69,33059600,501788000000,
1995-08-16,904.44,2,-4.25,-0.0046999999999999,908.82,911.57,901.37,28862940,429281000000,
1995-08-17,902.82,2,-1.62,-0.0018,904.29,904.72,896.23,49698650,717069000000,
1995-08-18,906.9,1,4.08,0.0045,902.73,907.05,895.85,29931340,439808000000,
1995-08-19,911.88,1,4.98,0.0055,906.9,912.03,906.31,33480590,456694000000,
1995-08-21,913.31,1,1.43,0.0016,908.8,915.74,908.51,44569670,620334000000,
1995-08-22,917.79,1,4.48,0.0049,913.34,918.53,913.34,35348240,511393000000,
1995-08-23,925.81,1,8.02,0.0087,917.79,926.43,917.79,39785590,601454000000,
1995-08-24,927.82,1,2.01,0.0022,925.72,929.1,925.42,42396160,608147000000,
1995-08-25,921.1,2,-6.72,-0.0072,926.99,929.17,921.04,30296210,490869000000,
1995-08-26,921.69,1,0.59,0.0006,921.05,922.11,915.1,18052890,282662000000,
1995-08-28,922.44,1,0.75,0.0008,921.7,928.36,918.84,25612490,429288000000,
1995-08-29,916.46,2,-5.98,-0.0065,922.17,922.24,914.6,24707970,383918000000,
1995-08-30,914.71,2,-1.75,-0.0019,915.51,918.12,914.1,19716840,325961000000,
1995-08-31,914.06,2,-0.65,-0.0007,913.88,917.39,909.36,22965760,408135000000,
1995-09-01,911.36,2,-2.7,-0.003,913.67,917.0,905.1,18003910,315877000000,
1995-09-02,918.82,1,7.46,0.0081999999999999,911.12,923.38,911.04,14205000,316580000000,
1995-09-04,922.49,1,3.67,0.004,918.47,924.21,918.47,19334620,342291000000,
1995-09-05,928.96,1,6.47,0.0069999999999999,922.36,929.09,920.5,25428640,443044000000,
1995-09-06,944.52,1,15.56,0.0167,929.02,944.71,929.02,32196200,554323000000,
1995-09-07,953.81,1,9.29,0.0098,944.52,955.69,944.52,40810560,651529000000,
1995-09-11,950.98,2,-2.83,-0.003,954.05,958.45,945.39,29074060,504468000000,
1995-09-12,952.28,1,1.3,0.0014,950.89,956.22,949.32,36835300,625329000000,
1995-09-13,968.32,1,16.04,0.0168,952.31,968.54,952.31,54423650,866032000000,
1995-09-14,965.72,2,-2.6,-0.0027,968.88,980.51,963.18,67352490,1011869000000,
1995-09-15,985.64,1,19.92,0.0206,965.86,985.65,965.86,51866150,870722000000,
1995-09-16,995.57,1,9.93,0.0101,985.71,996.7,985.71,42644490,709724000000,
1995-09-18,1000.21,1,4.64,0.0046999999999999,995.65,1001.33,989.67,57152900,983796000000,
1995-09-19,992.57,2,-7.64,-0.0076,1000.26,1014.65,992.57,61879760,1221071000000,
1995-09-20,1009.47,1,16.9,0.017,992.55,1009.51,988.48,44621270,920466000000,
1995-09-21,1012.29,1,2.82,0.0028,1009.42,1020.44,1008.55,56233240,1180286000000,
1995-09-22,997.73,2,-14.56,-0.0144,1012.66,1013.64,997.73,39142820,818978000000,
1995-09-23,991.33,2,-6.4,-0.0064,997.55,997.55,987.36,21205190,438425000000,
1995-09-25,985.2,2,-6.13,-0.0062,990.84,998.54,985.2,26265070,608858000000,
1995-09-26,983.82,2,-1.38,-0.0014,983.99,985.75,977.69,23640500,499726000000,
1995-09-27,980.78,2,-3.04,-0.0031,983.75,985.56,979.86,23255780,520658000000,
1995-09-28,985.88,1,5.1,0.0052,980.92,990.03,980.24,31450270,753040000000,
1995-09-29,987.1,1,1.22,0.0012,985.93,990.3,985.71,30287950,631511000000,
1995-09-30,982.65,2,-4.45,-0.0045,987.07,988.87,981.38,18362380,381353000000,
1995-10-02,975.79,2,-6.86,-0.0069999999999999,982.43,984.35,974.71,18868080,402276000000,
1995-10-04,982.89,1,7.1,0.0073,975.62,987.69,974.05,21273630,509097000000,
1995-10-05,989.05,1,6.16,0.0063,982.7,989.24,977.81,27517750,594273000000,
1995-10-06,1002.07,1,13.02,0.0132,989.33,1007.49,989.33,35630050,817476000000,
1995-10-07,1003.4,1,1.33,0.0013,1002.57,1010.35,1002.15,23009360,529697000000,
1995-10-09,1008.29,1,4.89,0.0049,1003.41,1015.12,1003.41,36433320,786918000000,
1995-10-10,1004.16,2,-4.13,-0.0040999999999999,1008.32,1015.24,1003.73,30106330,627197000000,
1995-10-11,1011.0,1,6.84,0.0068,1004.07,1011.87,1004.02,34441100,727537000000,
1995-10-12,1016.66,1,5.66,0.0056,1011.0,1022.49,1011.0,39154000,798556000000,
1995-10-13,1014.3,2,-2.36,-0.0023,1016.81,1018.5,1010.92,34334290,656372000000,
1995-10-14,1016.77,1,2.47,0.0024,1014.32,1019.05,1014.27,21592800,411787000000,
1995-10-16,1007.48,2,-9.29,-0.0091,1016.81,1019.84,1007.48,26379470,498191000000,
1995-10-17,1005.78,2,-1.7,-0.0017,1007.43,1010.13,1002.59,25918890,532189000000,
1995-10-18,1006.7,1,0.92,0.0009,1006.49,1009.96,1005.76,27422920,635593000000,
1995-10-19,1000.22,2,-6.48,-0.0064,1006.68,1007.46,995.29,25381340,553488000000,
1995-10-20,994.89,2,-5.33,-0.0053,1000.19,1000.19,989.72,22078490,449425000000,
1995-10-21,999.5,1,4.61,0.0046,994.88,1003.0,993.56,15472220,327286000000,
1995-10-23,976.39,2,-23.11,-0.0231,999.25,999.25,975.66,25055040,493500000000,
1995-10-24,992.76,1,16.37,0.0168,976.33,992.76,975.51,22657700,454748000000,
1995-10-25,997.88,1,5.12,0.0052,992.64,1003.26,992.47,30263970,801141000000,
1995-10-26,1001.15,1,3.27,0.0033,998.07,1005.01,997.4,26671360,636598000000,
1995-10-27,1001.37,1,0.22,0.0002,1001.29,1011.46,999.05,29274960,631654000000,
1995-10-28,992.05,2,-9.32,-0.0093,1001.3,1001.33,992.05,13896400,310198000000,
1995-10-30,982.87,2,-9.18,-0.0093,991.36,991.36,982.11,16075740,314468000000,
1995-10-31,990.26,1,7.39,0.0075,982.76,990.28,982.07,20950540,420928000000,
1995-11-01,997.52,1,7.26,0.0073,990.47,997.68,990.27,21237290,430013000000,
1995-11-02,994.68,2,-2.84,-0.0028,997.5,998.88,994.01,21977290,449353000000,
1995-11-03,989.74,2,-4.94,-0.005,994.25,994.25,986.34,20364860,370450000000,
1995-11-04,989.97,1,0.23,0.0002,989.71,992.37,987.53,16447340,348485000000,
1995-11-06,992.77,1,2.8,0.0028,990.02,995.96,989.76,23489730,508807000000,
1995-11-07,987.72,2,-5.05,-0.0051,992.71,994.09,983.03,23261220,500456000000,
1995-11-08,980.84,2,-6.88,-0.0069999999999999,987.5,990.67,980.8,24237920,560253000000,
1995-11-09,970.91,2,-9.93,-0.0101,979.51,979.51,964.11,22986170,561643000000,
1995-11-10,965.95,2,-4.96,-0.0051,970.58,970.58,960.36,19495860,486806000000,
1995-11-11,976.25,1,10.3,0.0107,965.98,976.65,965.98,15248830,306712000000,
1995-11-13,954.04,2,-22.21,-0.0227999999999999,974.86,974.86,954.04,17256240,318463000000,
1995-11-14,948.34,2,-5.7,-0.006,953.85,956.62,946.94,17055310,351499000000,
1995-11-15,937.04,2,-11.3,-0.0118999999999999,948.23,954.17,937.04,25093880,456982000000,
1995-11-16,933.95,2,-3.09,-0.0033,936.92,941.34,932.57,20072360,422725000000,
1995-11-17,952.37,1,18.42,0.0197,933.92,952.37,933.92,20097550,385500000000,
1995-11-18,946.35,2,-6.02,-0.0063,952.36,953.2,945.55,13225850,286826000000,
1995-11-20,931.64,2,-14.71,-0.0155,945.06,945.06,931.64,14230450,254846000000,
1995-11-21,917.97,2,-13.67,-0.0147,931.14,931.14,913.72,15902020,293080000000,
1995-11-22,921.03,1,3.06,0.0033,918.33,925.95,914.19,16163770,288224000000,
1995-11-23,932.58,1,11.55,0.0125,921.2,932.62,921.2,16517500,302921000000,
1995-11-24,944.85,1,12.27,0.0132,932.3,949.38,932.3,21198160,412366000000,
1995-11-25,942.5,2,-2.35,-0.0025,944.74,948.74,936.47,14364430,278971000000,
1995-11-27,949.23,1,6.73,0.0070999999999999,942.69,951.55,942.38,21487210,400418000000,
1995-11-28,952.89,1,3.66,0.0039,949.11,956.73,949.11,23928920,428516000000,
1995-11-29,948.31,2,-4.58,-0.0048,952.98,953.54,947.07,17226050,309440000000,
1995-11-30,930.92,2,-17.39,-0.0183,947.88,947.88,930.92,20221720,382964000000,
1995-12-01,939.0,1,8.08,0.0087,930.69,939.3,929.59,14407210,274479000000,
1995-12-02,931.23,2,-7.77,-0.0083,938.53,938.53,925.73,11861830,227820000000,
1995-12-04,934.95,1,3.72,0.004,930.79,937.41,929.62,12090500,213298000000,
1995-12-05,946.98,1,12.03,0.0129,934.98,946.98,934.98,17153380,330964000000,
1995-12-06,954.61,1,7.63,0.0081,947.85,959.47,947.85,21436400,425042000000,
1995-12-07,960.57,1,5.96,0.0062,954.95,965.33,954.95,21794060,555079000000,
1995-12-08,958.62,2,-1.95,-0.002,960.55,963.99,954.03,19389460,470857000000,
1995-12-09,962.87,1,4.25,0.0044,958.44,962.88,956.22,13812100,347929000000,
1995-12-11,947.75,2,-15.12,-0.0157,962.55,963.78,947.72,19764420,517927000000,
1995-12-12,943.22,2,-4.53,-0.0048,947.83,949.33,939.39,15371060,345811000000,
1995-12-13,929.46,2,-13.76,-0.0146,943.14,951.13,929.46,18741030,476527000000,
1995-12-14,908.67,2,-20.79,-0.0224,929.23,929.23,908.67,17558540,360400000000,
1995-12-15,899.55,2,-9.12,-0.01,908.3,909.44,897.01,16923600,365859000000,
1995-12-16,884.39,2,-15.16,-0.0169,899.02,899.02,884.39,13302940,233971000000,
1995-12-18,867.18,2,-17.21,-0.0195,883.47,887.92,867.18,17419580,304793000000,
1995-12-19,890.79,1,23.61,0.0272,867.21,892.57,864.59,20865270,397392000000,
1995-12-20,892.04,1,1.25,0.0014,890.76,899.72,887.22,20983170,412743000000,
1995-12-21,899.86,1,7.82,0.0088,891.25,899.86,889.42,23425930,479268000000,
1995-12-22,894.67,2,-5.19,-0.0058,899.95,902.9,891.55,20732980,456541000000,
1995-12-23,893.11,2,-1.56,-0.0017,894.72,899.17,893.06,12879210,285005000000,
1995-12-26,876.37,2,-16.74,-0.0187,892.95,894.76,876.37,23069960,421035000000,
1995-12-27,882.94,1,6.57,0.0075,876.05,882.94,872.6,25154470,498300000000,
1996-01-03,888.85,1,5.91,0.0067,882.29,889.59,880.45,9485720,206554000000,
1996-01-04,859.97,2,-28.88,-0.0325,888.6,890.87,859.97,18279310,392339000000,
1996-01-05,856.62,2,-3.35,-0.0039,858.84,858.84,844.04,18781550,334469000000,
1996-01-06,858.36,1,1.74,0.002,856.49,862.64,856.49,12743550,224323000000,
1996-01-08,866.81,1,8.45,0.0098,857.49,876.1,850.67,22035590,361553000000,
1996-01-09,881.99,1,15.18,0.0175,867.45,882.79,867.45,23113630,398586000000,
1996-01-10,885.77,1,3.78,0.0043,882.09,885.77,872.04,24671290,480564000000,
1996-01-11,883.96,2,-1.81,-0.002,885.51,894.49,883.43,28633100,516035000000,
1996-01-12,878.64,2,-5.32,-0.006,883.57,886.07,878.55,23187050,425328000000,
1996-01-13,874.46,2,-4.18,-0.0048,878.02,880.53,873.6,15338530,280644000000,
1996-01-15,865.46,2,-9.0,-0.0103,873.92,878.59,865.3,20400290,351026000000,
1996-01-16,868.27,1,2.81,0.0032,864.84,875.23,859.74,20249290,348687000000,
1996-01-17,857.06,2,-11.21,-0.0129,866.64,870.4,856.57,19453160,319923000000,
1996-01-18,849.14,2,-7.92,-0.0092,856.5,856.5,845.07,18075720,309778000000,
1996-01-19,848.07,2,-1.07,-0.0013,846.83,853.25,841.89,19970020,319060000000,
1996-01-20,842.72,2,-5.35,-0.0063,848.02,848.19,837.01,12463240,198628000000,
1996-01-22,842.8,1,0.08,0.0001,842.64,849.16,839.52,18611330,295190000000,
1996-01-23,850.83,1,8.03,0.0095,842.67,853.88,842.66,22323740,346422000000,
1996-01-24,865.55,1,14.72,0.0173,850.96,865.56,850.96,23407650,383018000000,
1996-01-25,868.17,1,2.62,0.003,865.64,869.42,862.55,25951820,429565000000,
1996-01-26,867.38,2,-0.79,-0.0009,868.59,872.84,866.34,28867430,437621000000,
1996-01-27,864.77,2,-2.61,-0.003,867.29,868.58,863.42,15424510,243573000000,
1996-01-29,873.15,1,8.38,0.0097,864.7,878.39,864.7,32074070,531219000000,
1996-01-30,875.45,1,2.3,0.0026,873.03,881.6,873.03,29868280,518411000000,
1996-01-31,878.82,1,3.37,0.0038,875.37,878.82,875.22,28363720,536607000000,
1996-02-01,885.13,1,6.31,0.0072,879.19,890.41,879.19,40107360,779606000000,
1996-02-02,881.48,2,-3.65,-0.0040999999999999,885.14,888.0,879.59,33760590,639438000000,
1996-02-03,884.63,1,3.15,0.0036,881.46,887.62,881.46,18014820,365577000000,
1996-02-05,890.68,1,6.05,0.0068,884.77,893.01,884.63,27581390,477703000000,
1996-02-06,881.21,2,-9.47,-0.0106,890.74,894.62,879.91,30185360,504882000000,
1996-02-07,883.77,1,2.56,0.0029,881.19,885.06,878.65,24129420,413067000000,
1996-02-08,889.01,1,5.24,0.0059,883.2,890.89,883.2,31672790,529367000000,
1996-02-09,881.88,2,-7.13,-0.008,889.1,892.51,881.84,28059350,504720000000,
1996-02-10,875.21,2,-6.67,-0.0076,879.81,880.12,875.16,15798920,289060000000,
1996-02-12,865.12,2,-10.09,-0.0115,874.83,877.0,865.1,21506850,392044000000,
1996-02-13,858.18,2,-6.94,-0.008,864.18,864.18,853.03,21112170,385339000000,
1996-02-14,869.98,1,11.8,0.0138,858.49,870.01,856.73,23171540,436060000000,
1996-02-15,869.35,2,-0.63,-0.0007,869.98,874.47,868.91,30684050,487335000000,
1996-02-16,878.03,1,8.68,0.01,869.04,879.98,869.04,32737920,496085000000,
1996-02-17,889.34,1,11.31,0.0129,878.37,889.46,878.37,19088100,301980000000,
1996-02-21,883.23,2,-6.11,-0.0069,889.27,891.65,883.23,23476460,384217000000,
1996-02-22,881.6,2,-1.63,-0.0018,882.76,883.3,877.58,22917790,403275000000,
1996-02-23,876.55,2,-5.05,-0.0056999999999999,881.77,883.06,876.39,22564270,407092000000,
1996-02-24,868.61,2,-7.94,-0.0091,878.17,878.17,868.2,14039260,239890000000,
1996-02-26,859.05,2,-9.56,-0.011,869.11,885.81,859.05,26581810,455611000000,
1996-02-27,859.87,1,0.82,0.001,858.73,862.98,852.24,20520900,338797000000,
1996-02-28,855.21,2,-4.66,-0.0054,859.74,864.86,855.11,19509480,312441000000,
1996-02-29,852.83,2,-2.38,-0.0028,855.06,855.06,847.77,19064800,323043000000,
1996-03-02,856.51,1,3.68,0.0043,852.76,857.28,852.7,13696980,207540000000,
1996-03-04,855.1,2,-1.41,-0.0016,858.22,861.75,853.97,17248700,280367000000,
1996-03-05,857.72,1,2.62,0.0031,855.22,860.12,854.46,16851710,293622000000,
1996-03-06,851.06,2,-6.66,-0.0078,857.49,858.05,848.88,19498290,323904000000,
1996-03-07,842.22,2,-8.84,-0.0104,850.78,850.78,840.73,17759990,304966000000,
1996-03-08,849.15,1,6.93,0.0081999999999999,842.42,849.24,842.42,17945690,321841000000,
1996-03-09,863.63,1,14.48,0.0171,849.24,863.63,849.24,17004750,353390000000,
1996-03-11,848.26,2,-15.37,-0.0178,863.59,863.59,848.26,17729210,345126000000,
1996-03-12,844.42,2,-3.84,-0.0045,848.06,851.44,840.24,25235060,487770000000,
1996-03-13,838.87,2,-5.55,-0.0066,842.78,844.76,837.54,20684620,388526000000,
1996-03-14,844.43,1,5.56,0.0066,838.22,849.45,834.79,25526210,431403000000,
1996-03-15,856.48,1,12.05,0.0143,845.48,858.32,845.48,25318830,425587000000,
1996-03-16,856.58,1,0.1,0.0001,856.92,857.92,851.47,15599830,255555000000,
1996-03-18,854.46,2,-2.12,-0.0025,855.8,860.52,853.54,20687540,350207000000,
1996-03-19,860.13,1,5.67,0.0066,854.28,860.92,854.28,21121900,355530000000,
1996-03-20,869.98,1,9.85,0.0115,861.67,870.83,861.67,24368660,448413000000,
1996-03-21,868.2,2,-1.78,-0.002,870.91,871.9,864.9,21792240,409603000000,
1996-03-22,872.04,1,3.84,0.0044,868.17,872.96,868.05,23891310,432565000000,
1996-03-23,868.76,2,-3.28,-0.0038,872.41,872.64,867.92,16530600,305739000000,
1996-03-25,863.27,2,-5.49,-0.0063,869.05,869.99,862.28,19485040,346849000000,
1996-03-26,859.07,2,-4.2,-0.0049,863.01,864.95,857.79,18915060,339895000000,
1996-03-27,857.21,2,-1.86,-0.0022,859.11,861.65,855.6,18110960,336474000000,
1996-03-28,856.56,2,-0.65,-0.0008,857.96,862.11,854.97,21360960,371100000000,
1996-03-29,866.76,1,10.2,0.0118999999999999,856.49,866.82,856.19,16917500,301366000000,
1996-03-30,874.16,1,7.4,0.0085,867.14,874.18,867.14,15145120,270281000000,
1996-04-01,878.47,1,4.31,0.0049,876.57,884.16,869.39,73968760,1504977000000,
1996-04-02,884.47,1,6.0,0.0068,877.95,884.55,873.27,37164080,679601000000,
1996-04-03,884.75,1,0.28,0.0003,883.93,884.94,881.5,29380510,475158000000,
1996-04-04,881.5,2,-3.25,-0.0037,884.06,887.12,877.97,28642290,471270000000,
1996-04-06,876.86,2,-4.64,-0.0053,877.9,877.9,868.98,19695360,322084000000,
1996-04-08,877.03,1,0.17,0.0002,873.56,879.25,872.46,25959070,458285000000,
1996-04-09,869.82,2,-7.21,-0.0081999999999999,876.14,881.18,869.58,24221490,426736000000,
1996-04-10,869.17,2,-0.65,-0.0007,868.54,873.11,867.9,31752820,569916000000,
1996-04-12,889.82,1,20.65,0.0237999999999999,878.73,889.93,878.73,29548790,467498000000,
1996-04-13,895.57,1,5.75,0.0065,890.05,895.67,886.88,28714870,426838000000,
1996-04-15,908.09,1,12.52,0.0139999999999999,895.65,910.31,895.65,48113170,715161000000,
1996-04-16,907.73,2,-0.36,-0.0004,907.85,914.2,905.09,46568930,741084000000,
1996-04-17,922.4,1,14.67,0.0162,908.03,922.4,908.03,60188590,880948000000,
1996-04-18,936.89,1,14.49,0.0157,923.86,936.91,919.98,74039090,1100184000000,
1996-04-19,948.37,1,11.48,0.0123,938.13,948.94,935.67,67135830,1149148000000,
1996-04-20,941.69,2,-6.68,-0.0069999999999999,948.6,952.21,941.66,42809390,724289000000,
1996-04-22,950.61,1,8.92,0.0095,941.75,957.61,941.75,57146470,1012049000000,
1996-04-23,940.55,2,-10.06,-0.0106,951.47,957.95,940.55,52688650,936486000000,
1996-04-24,956.61,1,16.06,0.0171,940.5,956.65,934.53,46236180,908031000000,
1996-04-25,964.69,1,8.08,0.0084,957.56,977.44,957.56,57167450,1198825000000,
1996-04-26,964.57,2,-0.12,-0.0001,964.64,972.07,959.69,44154490,967514000000,
1996-04-27,968.45,1,3.88,0.004,964.53,969.17,964.3,29735860,619221000000,
1996-04-29,985.03,1,16.58,0.0171,968.88,987.09,968.88,58448840,1098109000000,
1996-04-30,980.9,2,-4.13,-0.0042,984.93,991.24,978.04,68967380,1239416000000,
1996-05-02,961.52,2,-19.38,-0.0197999999999999,980.6,980.6,961.5,46820090,888038000000,
1996-05-03,965.67,1,4.15,0.0043,961.49,967.31,955.17,45135680,825516000000,
1996-05-04,964.65,2,-1.02,-0.0011,966.8,973.34,964.34,34179910,656674000000,
1996-05-06,974.1,1,9.45,0.0098,965.27,975.33,965.27,54855700,1066652000000,
1996-05-07,986.84,1,12.74,0.0131,975.28,989.86,975.28,63599080,1359928000000,
1996-05-08,976.75,2,-10.09,-0.0102,986.97,992.07,976.75,67950820,1444466000000,
1996-05-09,959.14,2,-17.61,-0.018,976.24,976.24,959.14,49126270,1022068000000,
1996-05-10,965.83,1,6.69,0.0069999999999999,959.77,965.88,954.16,48016370,1004368000000,
1996-05-11,970.64,1,4.81,0.005,967.41,973.3,964.2,34592610,709563000000,
1996-05-13,978.73,1,8.09,0.0083,970.81,982.47,970.81,56258880,1112427000000,
1996-05-14,964.11,2,-14.62,-0.0149,979.26,982.86,963.93,48760680,952611000000,
1996-05-15,958.17,2,-5.94,-0.0062,963.13,965.63,953.63,41376880,819110000000,
1996-05-16,940.96,2,-17.21,-0.018,958.17,958.87,939.99,38680200,711578000000,
1996-05-17,937.51,2,-3.45,-0.0037,941.04,945.44,935.53,33796410,692201000000,
1996-05-18,928.8,2,-8.71,-0.0093,938.02,943.79,928.8,21506180,478039000000,
1996-05-20,935.07,1,6.27,0.0068,928.85,935.19,925.55,24298580,536674000000,
1996-05-21,919.88,2,-15.19,-0.0162,935.03,936.38,919.6,27816570,663760000000,
1996-05-22,924.0,1,4.12,0.0045,918.68,924.37,910.53,29504760,668903000000,
1996-05-23,918.11,2,-5.89,-0.0064,924.9,932.77,917.95,39969920,1025473000000,
1996-05-25,911.76,2,-6.35,-0.0069,919.54,919.54,910.58,18922800,508473000000,
1996-05-27,920.43,1,8.67,0.0095,911.45,920.6,903.77,28263930,640489000000,
1996-05-28,906.21,2,-14.22,-0.0154,920.93,921.28,906.15,25963050,591472000000,
1996-05-29,894.29,2,-11.92,-0.0132,905.91,911.67,894.03,29253450,600230000000,
1996-05-30,898.56,1,4.27,0.0048,893.85,904.02,886.71,24081160,504835000000,
1996-05-31,903.09,1,4.53,0.005,898.84,909.78,898.74,25130940,531242000000,
1996-06-01,907.98,1,4.89,0.0054,907.24,915.52,906.7,18063130,387590000000,
1996-06-03,897.22,2,-10.76,-0.0118999999999999,904.62,905.92,895.92,21351280,448148000000,
1996-06-04,909.43,1,12.21,0.0136,898.23,909.56,896.79,21779750,458584000000,
1996-06-05,913.25,1,3.82,0.0042,910.93,916.45,908.46,29563060,704002000000,
1996-06-07,907.83,2,-5.42,-0.0059,914.0,917.42,907.83,31622750,722079000000,
1996-06-08,903.32,2,-4.51,-0.005,907.25,909.07,903.32,16449110,381337000000,
1996-06-10,892.17,2,-11.15,-0.0123,902.85,907.05,891.48,26016880,669809000000,
1996-06-11,888.66,2,-3.51,-0.0039,891.3,898.58,888.66,25135380,567159000000,
1996-06-12,873.31,2,-15.35,-0.0173,888.65,892.53,871.91,24717030,565227000000,
1996-06-13,874.68,1,1.37,0.0016,872.32,876.46,866.56,22292110,469723000000,
1996-06-14,862.53,2,-12.15,-0.0139,873.25,873.57,862.44,20012020,440638000000,
1996-06-15,859.49,2,-3.04,-0.0034999999999999,862.42,864.71,852.74,13252260,275778000000,
1996-06-17,856.43,2,-3.06,-0.0036,859.73,860.97,854.2,16245110,324259000000,
1996-06-18,862.31,1,5.88,0.0069,857.4,862.33,857.4,19013490,369075000000,
1996-06-19,869.56,1,7.25,0.0084,862.94,870.71,862.94,22263050,443819000000,
1996-06-20,861.72,2,-7.84,-0.009,869.6,871.63,861.22,21407310,423561000000,
1996-06-21,864.27,1,2.55,0.003,862.71,868.65,862.71,23840940,517859000000,
1996-06-22,856.36,2,-7.91,-0.0092,864.11,865.93,856.36,14385030,286490000000,
1996-06-24,842.48,2,-13.88,-0.0162,855.12,855.12,839.75,20251250,436830000000,
1996-06-25,836.94,2,-5.54,-0.0066,840.81,842.44,835.01,17884650,345087000000,
1996-06-26,823.63,2,-13.31,-0.0159,836.64,839.25,822.41,19220290,374301000000,
1996-06-27,820.05,2,-3.58,-0.0043,822.31,824.88,812.53,21323100,381919000000,
1996-06-28,823.53,1,3.48,0.0042,820.94,832.99,820.94,17377410,320780000000,
1996-06-29,817.43,2,-6.1,-0.0074,822.69,822.85,810.81,10783270,197955000000,
1996-07-01,833.79,1,16.36,0.02,816.47,833.79,816.05,14250390,253704000000,
1996-07-02,837.93,1,4.14,0.005,833.62,844.87,833.61,19605400,365776000000,
1996-07-03,838.24,1,0.31,0.0004,837.0,839.53,829.87,18451490,332890000000,
1996-07-04,841.51,1,3.27,0.0039,839.1,848.91,839.1,21946080,416520000000,
1996-07-05,845.12,1,3.61,0.0043,843.17,847.18,838.51,23466120,425050000000,
1996-07-06,850.39,1,5.27,0.0062,845.1,850.9,845.1,14648500,281964000000,
1996-07-08,847.99,2,-2.4,-0.0028,850.9,857.27,847.99,20707940,417927000000,
1996-07-09,858.05,1,10.06,0.0118999999999999,847.64,858.1,847.64,21471900,456708000000,
1996-07-10,858.79,1,0.74,0.0009,858.56,861.14,854.23,27152030,590239000000,
1996-07-11,847.39,2,-11.4,-0.0133,858.2,862.4,847.39,28812400,647738000000,
1996-07-12,839.82,2,-7.57,-0.0089,846.76,846.76,838.64,22309120,459681000000,
1996-07-13,835.3,2,-4.52,-0.0054,839.39,839.73,835.23,15560080,302005000000,
1996-07-15,814.11,2,-21.19,-0.0254,833.54,833.54,814.11,20746480,380281000000,
1996-07-16,812.66,2,-1.45,-0.0018,811.97,812.69,800.42,23781070,411855000000,
1996-07-18,816.47,1,3.81,0.0046999999999999,813.34,827.78,813.34,19105120,329122000000,
1996-07-19,837.39,1,20.92,0.0256,815.52,837.41,815.45,19372000,368133000000,
1996-07-20,840.05,1,2.66,0.0032,838.55,845.85,835.99,15224020,319961000000,
1996-07-22,838.75,2,-1.3,-0.0015,839.57,844.59,837.04,19052740,406198000000,
1996-07-23,838.78,1,0.03,0.0,837.66,840.47,835.38,20129990,445910000000,
1996-07-24,832.48,2,-6.3,-0.0075,838.31,841.9,830.92,19693680,460182000000,
1996-07-25,820.29,2,-12.19,-0.0146,831.64,831.64,818.87,20846640,461453000000,
1996-07-26,814.03,2,-6.26,-0.0076,818.38,823.24,814.0,23742790,500816000000,
1996-07-27,804.55,2,-9.48,-0.0116,812.25,812.25,802.98,13706560,318636000000,
1996-07-29,805.15,1,0.6,0.0007,804.33,813.3,802.9,16558880,356816000000,
1996-07-30,807.28,1,2.13,0.0026,805.87,808.21,795.93,18911760,400197000000,
1996-07-31,821.71,1,14.43,0.0179,806.13,821.71,806.13,23527750,444571000000,
1996-08-01,835.27,1,13.56,0.0165,822.8,837.71,822.8,28343720,577264000000,
1996-08-02,826.23,2,-9.04,-0.0108,835.75,835.75,825.63,20867230,497716000000,
1996-08-03,824.08,2,-2.15,-0.0026,825.35,827.05,823.48,13547210,305638000000,
1996-08-05,824.3,1,0.22,0.0003,823.98,826.21,821.64,19236850,401646000000,
1996-08-06,828.05,1,3.75,0.0045,824.28,830.6,822.05,20332420,404578000000,
1996-08-07,834.03,1,5.98,0.0072,827.74,834.03,827.6,20099890,386782000000,
1996-08-08,837.2,1,3.17,0.0038,834.23,844.93,834.23,27107290,517056000000,
