date,region,country,index_name,slug,ticker,open,high,low,close,adj_close,volume,source,source_url,downloaded_at
2025-10-03,North America,Mexico,S&P/BMV IPC,mexico_ipc,^MXX,62132.5,62521.921875,61774.12109375,61984.4296875,61984.4296875,135294700,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EMXX/,2026-06-04T20:11:11+09:00
2025-10-06,North America,Mexico,S&P/BMV IPC,mexico_ipc,^MXX,60749.6484375,60933.921875,60110.48046875,60404.19140625,60404.19140625,143999600,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EMXX/,2026-06-04T20:11:11+09:00
2025-10-07,North America,Mexico,S&P/BMV IPC,mexico_ipc,^MXX,60414.48828125,60828.421875,60155.69140625,60215.75,60215.75,131557600,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EMXX/,2026-06-04T20:11:11+09:00
2025-10-08,North America,Mexico,S&P/BMV IPC,mexico_ipc,^MXX,60178.2890625,60930.9296875,60178.2890625,60888.55859375,60888.55859375,145654300,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EMXX/,2026-06-04T20:11:11+09:00
2025-10-09,North America,Mexico,S&P/BMV IPC,mexico_ipc,^MXX,60931.1015625,61274.75,60388.66015625,60819.30859375,60819.30859375,169959500,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EMXX/,2026-06-04T20:11:11+09:00
2025-10-10,North America,Mexico,S&P/BMV IPC,mexico_ipc,^MXX,60869.44140625,61160.671875,60455.3203125,60568.9296875,60568.9296875,160808600,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EMXX/,2026-06-04T20:11:11+09:00
2025-10-13,North America,Mexico,S&P/BMV IPC,mexico_ipc,^MXX,60808.0,61471.69921875,60678.03125,61045.08984375,61045.08984375,99915000,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EMXX/,2026-06-04T20:11:11+09:00
2025-10-14,North America,Mexico,S&P/BMV IPC,mexico_ipc,^MXX,60967.3203125,61044.140625,60698.98828125,60785.62109375,60785.62109375,166807300,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EMXX/,2026-06-04T20:11:11+09:00
2025-10-15,North America,Mexico,S&P/BMV IPC,mexico_ipc,^MXX,60927.26953125,61716.7109375,60927.26953125,61637.5390625,61637.5390625,298666600,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EMXX/,2026-06-04T20:11:11+09:00
2025-10-16,North America,Mexico,S&P/BMV IPC,mexico_ipc,^MXX,61652.44921875,62920.80078125,61611.328125,62544.55859375,62544.55859375,161659600,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EMXX/,2026-06-04T20:11:11+09:00
2025-10-17,North America,Mexico,S&P/BMV IPC,mexico_ipc,^MXX,62501.48828125,62501.48828125,61482.91015625,61743.921875,61743.921875,178466800,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EMXX/,2026-06-04T20:11:11+09:00
2025-10-20,North America,Mexico,S&P/BMV IPC,mexico_ipc,^MXX,61871.328125,62086.51953125,61159.05078125,61672.3515625,61672.3515625,139130800,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EMXX/,2026-06-04T20:11:11+09:00
2025-10-21,North America,Mexico,S&P/BMV IPC,mexico_ipc,^MXX,61582.890625,61582.890625,60599.1015625,60773.78125,60773.78125,147256700,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EMXX/,2026-06-04T20:11:11+09:00
2025-10-22,North America,Mexico,S&P/BMV IPC,mexico_ipc,^MXX,60779.03125,61391.53125,60695.23828125,61308.19921875,61308.19921875,147366900,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EMXX/,2026-06-04T20:11:11+09:00
2025-10-23,North America,Mexico,S&P/BMV IPC,mexico_ipc,^MXX,61299.12109375,61643.03125,60983.55859375,61511.94921875,61511.94921875,147342600,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EMXX/,2026-06-04T20:11:11+09:00
2025-10-24,North America,Mexico,S&P/BMV IPC,mexico_ipc,^MXX,61741.03125,61836.01171875,61018.71875,61145.48828125,61145.48828125,158562100,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EMXX/,2026-06-04T20:11:11+09:00
2025-10-27,North America,Mexico,S&P/BMV IPC,mexico_ipc,^MXX,61424.8515625,62065.05078125,61219.44921875,61860.30078125,61860.30078125,158251500,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EMXX/,2026-06-04T20:11:11+09:00
2025-10-28,North America,Mexico,S&P/BMV IPC,mexico_ipc,^MXX,61900.30078125,62879.30859375,61900.30078125,62795.23828125,62795.23828125,230140600,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EMXX/,2026-06-04T20:11:11+09:00
2025-10-29,North America,Mexico,S&P/BMV IPC,mexico_ipc,^MXX,62569.05859375,63540.28125,62558.71875,63352.8515625,63352.8515625,110231300,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EMXX/,2026-06-04T20:11:11+09:00
2025-10-30,North America,Mexico,S&P/BMV IPC,mexico_ipc,^MXX,63014.08984375,63275.828125,62841.21875,62889.859375,62889.859375,180280900,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EMXX/,2026-06-04T20:11:11+09:00
2025-10-31,North America,Mexico,S&P/BMV IPC,mexico_ipc,^MXX,63007.8984375,63229.48828125,62433.828125,62769.1796875,62769.1796875,245954000,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EMXX/,2026-06-04T20:11:11+09:00
2025-11-03,North America,Mexico,S&P/BMV IPC,mexico_ipc,^MXX,62729.51171875,62834.98828125,62102.05859375,62653.890625,62653.890625,73037700,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EMXX/,2026-06-04T20:11:11+09:00
2025-11-04,North America,Mexico,S&P/BMV IPC,mexico_ipc,^MXX,61880.1796875,62817.23828125,61289.76953125,62390.73046875,62390.73046875,129590700,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EMXX/,2026-06-04T20:11:11+09:00
2025-11-05,North America,Mexico,S&P/BMV IPC,mexico_ipc,^MXX,62288.1796875,63682.80078125,62288.1796875,63378.51171875,63378.51171875,197026600,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EMXX/,2026-06-04T20:11:11+09:00
2025-11-06,North America,Mexico,S&P/BMV IPC,mexico_ipc,^MXX,63458.48046875,63599.55859375,62996.48828125,63093.12109375,63093.12109375,140698900,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EMXX/,2026-06-04T20:11:11+09:00
