날짜,개인,외국인,기관계,금융투자,보험,투신 (사모),은행,기타금융기관,연기금등,기타법인,date,외국인합계,기관합계
22.08.11,-6013.0,1386.0,4612.0,3913.0,142.0,710.0,46.0,-49.0,-150.0,15.0,2022-08-11,1386.0,4612.0
22.08.12,-2243.0,-130.0,2027.0,1760.0,-49.0,-254.0,-3.0,-40.0,612.0,346.0,2022-08-12,-130.0,2027.0
22.08.16,-543.0,490.0,-174.0,497.0,-129.0,-435.0,-10.0,0.0,-95.0,226.0,2022-08-16,490.0,-174.0
22.08.17,1547.0,514.0,-1998.0,677.0,-372.0,-1330.0,-18.0,1.0,-956.0,-64.0,2022-08-17,514.0,-1998.0
22.08.18,1344.0,3030.0,-4440.0,-2799.0,5.0,-832.0,5.0,45.0,-864.0,65.0,2022-08-18,3030.0,-4440.0
22.08.19,2708.0,3338.0,-6243.0,73.0,-103.0,-136.0,-4257.0,-18.0,-1802.0,197.0,2022-08-19,3338.0,-6243.0
22.08.22,1310.0,1192.0,-2375.0,-1320.0,-115.0,-444.0,-27.0,-13.0,-456.0,-127.0,2022-08-22,1192.0,-2375.0
22.08.23,1387.0,6.0,-1309.0,-695.0,-135.0,-302.0,-4.0,32.0,-205.0,-85.0,2022-08-23,6.0,-1309.0
22.08.24,-37.0,1505.0,-1411.0,-1548.0,37.0,137.0,24.0,10.0,-70.0,-58.0,2022-08-24,1505.0,-1411.0
22.08.25,-1797.0,419.0,1199.0,629.0,-63.0,261.0,32.0,1.0,339.0,179.0,2022-08-25,419.0,1199.0
22.08.26,-2539.0,2402.0,4768.0,498.0,85.0,4215.0,18.0,-38.0,-10.0,-4631.0,2022-08-26,2402.0,4768.0
22.08.29,5996.0,-589.0,-5567.0,-3814.0,-264.0,-1602.0,23.0,35.0,55.0,160.0,2022-08-29,-589.0,-5567.0
22.08.30,1559.0,-403.0,-1354.0,-482.0,-151.0,-773.0,-4.0,36.0,20.0,198.0,2022-08-30,-403.0,-1354.0
22.08.31,446.0,7446.0,-2288.0,-1861.0,21.0,-245.0,-18.0,-2.0,-182.0,-5605.0,2022-08-31,7446.0,-2288.0
22.09.01,11480.0,-2882.0,-8871.0,-5652.0,-199.0,-2199.0,11.0,-651.0,-180.0,272.0,2022-09-01,-2882.0,-8871.0
22.09.02,2949.0,-1730.0,-1426.0,-1974.0,-47.0,408.0,5.0,-93.0,276.0,208.0,2022-09-02,-1730.0,-1426.0
22.09.05,-661.0,-693.0,1337.0,1604.0,-138.0,-203.0,42.0,-8.0,40.0,18.0,2022-09-05,-693.0,1337.0
22.09.06,852.0,-793.0,-132.0,-279.0,-119.0,207.0,129.0,40.0,-110.0,73.0,2022-09-06,-793.0,-132.0
22.09.07,6860.0,-4890.0,-2264.0,-419.0,-407.0,-1624.0,-44.0,0.0,229.0,294.0,2022-09-07,-4890.0,-2264.0
22.09.08,1407.0,-3857.0,2341.0,2123.0,23.0,721.0,3.0,55.0,-582.0,108.0,2022-09-08,-3857.0,2341.0
22.09.13,-11030.0,3969.0,7154.0,6442.0,40.0,308.0,47.0,15.0,303.0,-93.0,2022-09-13,3969.0,7154.0
22.09.14,3897.0,-1634.0,-2396.0,-3037.0,-44.0,-763.0,28.0,-8.0,1428.0,133.0,2022-09-14,-1634.0,-2396.0
22.09.15,3497.0,-2231.0,-1440.0,-2033.0,75.0,171.0,40.0,12.0,294.0,175.0,2022-09-15,-2231.0,-1440.0
22.09.16,4444.0,-463.0,-4082.0,-2286.0,-59.0,-1509.0,-16.0,-49.0,-164.0,101.0,2022-09-16,-463.0,-4082.0
22.09.19,277.0,1.0,-412.0,670.0,-94.0,-694.0,2.0,-15.0,-282.0,134.0,2022-09-19,1.0,-412.0
22.09.20,-2252.0,-582.0,2833.0,2604.0,-69.0,-42.0,-7.0,26.0,321.0,1.0,2022-09-20,-582.0,2833.0
22.09.21,3290.0,-2754.0,-673.0,-175.0,6.0,-90.0,13.0,-1.0,-426.0,136.0,2022-09-21,-2754.0,-673.0
22.09.22,3126.0,-585.0,-2814.0,-2402.0,51.0,-352.0,39.0,-24.0,-127.0,273.0,2022-09-22,-585.0,-2814.0
22.09.23,4313.0,-1905.0,-2510.0,-154.0,-222.0,-1774.0,53.0,-25.0,-387.0,102.0,2022-09-23,-1905.0,-2510.0
22.09.26,-2421.0,-56.0,2767.0,6042.0,-159.0,-2113.0,27.0,-18.0,-1012.0,-289.0,2022-09-26,-56.0,2767.0
22.09.27,-308.0,-2435.0,2573.0,3203.0,0.0,16.0,-10.0,16.0,-652.0,170.0,2022-09-27,-2435.0,2573.0
22.09.28,3236.0,-1421.0,-1809.0,-456.0,-255.0,-274.0,26.0,-22.0,-829.0,-7.0,2022-09-28,-1421.0,-1809.0
22.09.29,-2242.0,2197.0,-22.0,-134.0,-87.0,571.0,19.0,20.0,-413.0,68.0,2022-09-29,2197.0,-22.0
22.09.30,-2816.0,1647.0,1082.0,159.0,-6.0,915.0,-8.0,-5.0,27.0,87.0,2022-09-30,1647.0,1082.0
22.10.04,-2040.0,2182.0,-173.0,-570.0,-60.0,634.0,-35.0,27.0,-170.0,32.0,2022-10-04,2182.0,-173.0
22.10.05,4531.0,784.0,-5511.0,-6109.0,-355.0,359.0,27.0,25.0,542.0,196.0,2022-10-05,784.0,-5511.0
22.10.06,-1855.0,2524.0,-740.0,-476.0,90.0,-260.0,3.0,-1.0,-96.0,72.0,2022-10-06,2524.0,-740.0
22.10.07,458.0,1005.0,-1538.0,-1563.0,-135.0,-736.0,1.0,78.0,817.0,75.0,2022-10-07,1005.0,-1538.0
22.10.11,1086.0,1966.0,-3097.0,-2946.0,-37.0,-1584.0,26.0,56.0,1389.0,45.0,2022-10-11,1966.0,-3097.0
22.10.12,-1460.0,2380.0,-1050.0,-784.0,67.0,-102.0,-3.0,50.0,-278.0,130.0,2022-10-12,2380.0,-1050.0
22.10.13,720.0,2012.0,-2994.0,-430.0,-150.0,-1041.0,9.0,83.0,-1464.0,261.0,2022-10-13,2012.0,-2994.0
22.10.14,-6229.0,2618.0,3631.0,2217.0,-185.0,883.0,-12.0,84.0,644.0,-21.0,2022-10-14,2618.0,3631.0
22.10.17,545.0,2621.0,-3173.0,-2465.0,-82.0,-347.0,-20.0,51.0,-310.0,6.0,2022-10-17,2621.0,-3173.0
22.10.18,-2279.0,781.0,1546.0,1248.0,-11.0,589.0,-10.0,39.0,-308.0,-48.0,2022-10-18,781.0,1546.0
22.10.19,-911.0,1497.0,-824.0,-1111.0,141.0,368.0,0.0,73.0,-294.0,238.0,2022-10-19,1497.0,-824.0
22.10.20,3999.0,-232.0,-4094.0,-2422.0,-221.0,-1043.0,7.0,40.0,-454.0,328.0,2022-10-20,-232.0,-4094.0
22.10.21,-695.0,326.0,89.0,1848.0,-143.0,-908.0,-12.0,99.0,-794.0,280.0,2022-10-21,326.0,89.0
22.10.24,-4823.0,1453.0,3216.0,2837.0,-19.0,871.0,-23.0,9.0,-459.0,154.0,2022-10-24,1453.0,3216.0
22.10.25,-1342.0,731.0,657.0,1180.0,-96.0,71.0,-6.0,7.0,-497.0,-46.0,2022-10-25,731.0,657.0
22.10.26,-4970.0,6003.0,-1078.0,-1168.0,112.0,462.0,-20.0,12.0,-477.0,45.0,2022-10-26,6003.0,-1078.0
22.10.27,-9038.0,3787.0,5145.0,5501.0,95.0,23.0,10.0,40.0,-524.0,106.0,2022-10-27,3787.0,5145.0
22.10.28,-679.0,-1921.0,2520.0,4260.0,146.0,-1299.0,25.0,-28.0,-585.0,81.0,2022-10-28,-1921.0,2520.0
22.10.31,-2058.0,2303.0,-279.0,-105.0,230.0,24.0,-28.0,45.0,-445.0,34.0,2022-10-31,2303.0,-279.0
22.11.01,-7234.0,4924.0,1943.0,1354.0,-20.0,488.0,15.0,53.0,53.0,367.0,2022-11-01,4924.0,1943.0
22.11.02,-1818.0,5241.0,-3383.0,-3541.0,42.0,307.0,-9.0,52.0,-235.0,-40.0,2022-11-02,5241.0,-3383.0
22.11.03,3875.0,1735.0,-5841.0,-6856.0,195.0,-41.0,-3.0,46.0,817.0,231.0,2022-11-03,1735.0,-5841.0
22.11.04,-1458.0,420.0,1014.0,892.0,49.0,362.0,18.0,45.0,-352.0,24.0,2022-11-04,420.0,1014.0
22.11.07,-4050.0,1120.0,2767.0,2540.0,-56.0,809.0,-16.0,60.0,-570.0,163.0,2022-11-07,1120.0,2767.0
22.11.08,-7239.0,2781.0,4361.0,4902.0,57.0,-499.0,-21.0,24.0,-102.0,97.0,2022-11-08,2781.0,4361.0
22.11.09,-7770.0,4147.0,3466.0,3985.0,-85.0,-334.0,-88.0,93.0,-106.0,157.0,2022-11-09,4147.0,3466.0
22.11.10,2394.0,-1082.0,-1687.0,44.0,-121.0,-1078.0,-10.0,31.0,-554.0,375.0,2022-11-10,-1082.0,-1687.0
22.11.11,-16732.0,7003.0,9915.0,8428.0,152.0,1300.0,-13.0,-16.0,64.0,-187.0,2022-11-11,7003.0,9915.0
22.11.14,194.0,1432.0,-1713.0,168.0,-160.0,-1100.0,2.0,33.0,-657.0,87.0,2022-11-14,1432.0,-1713.0
22.11.15,3258.0,-2356.0,-801.0,2259.0,-62.0,-2115.0,10.0,-125.0,-768.0,-101.0,2022-11-15,-2356.0,-801.0
22.11.16,1782.0,884.0,-2304.0,697.0,-38.0,-1689.0,-12.0,-36.0,-1226.0,-362.0,2022-11-16,884.0,-2304.0
22.11.17,4879.0,-3820.0,-1204.0,227.0,-221.0,-692.0,-1.0,-18.0,-499.0,145.0,2022-11-17,-3820.0,-1204.0
22.11.18,-1503.0,1995.0,-775.0,-67.0,-139.0,-35.0,13.0,24.0,-571.0,283.0,2022-11-18,1995.0,-775.0
22.11.21,663.0,-1649.0,798.0,2801.0,-42.0,-1409.0,1.0,-8.0,-544.0,188.0,2022-11-21,-1649.0,798.0
22.11.22,-242.0,157.0,-34.0,1028.0,-58.0,-302.0,19.0,-109.0,-612.0,118.0,2022-11-22,157.0,-34.0
22.11.23,-967.0,903.0,-245.0,818.0,-44.0,-218.0,-75.0,-6.0,-719.0,309.0,2022-11-23,903.0,-245.0
22.11.24,-2178.0,1263.0,660.0,-115.0,-47.0,676.0,34.0,-3.0,114.0,255.0,2022-11-24,1263.0,660.0
22.11.25,-1159.0,3131.0,329.0,-39.0,16.0,409.0,7.0,-13.0,-50.0,-2301.0,2022-11-25,3131.0,329.0
22.11.28,3534.0,-1226.0,-2661.0,-1190.0,-142.0,-676.0,0.0,17.0,-670.0,353.0,2022-11-28,-1226.0,-2661.0
22.11.29,-3909.0,601.0,3173.0,1861.0,106.0,601.0,2.0,-18.0,620.0,136.0,2022-11-29,601.0,3173.0
22.11.30,-6100.0,11286.0,-4972.0,-5862.0,102.0,830.0,-6.0,-12.0,-22.0,-214.0,2022-11-30,11286.0,-4972.0
22.12.01,-2793.0,326.0,2276.0,2522.0,-16.0,4.0,-24.0,-22.0,-188.0,191.0,2022-12-01,326.0,2276.0
22.12.02,9095.0,-4034.0,-5092.0,-3326.0,-222.0,-1101.0,14.0,-45.0,-412.0,31.0,2022-12-02,-4034.0,-5092.0
22.12.05,3022.0,-2931.0,-149.0,1132.0,-120.0,-1202.0,8.0,55.0,-23.0,59.0,2022-12-05,-2931.0,-149.0
22.12.06,3811.0,-968.0,-3063.0,-1116.0,-141.0,-1159.0,-47.0,-59.0,-540.0,221.0,2022-12-06,-968.0,-3063.0
22.12.07,1814.0,-1962.0,-10.0,1304.0,-50.0,-1068.0,20.0,42.0,-258.0,157.0,2022-12-07,-1962.0,-10.0
22.12.08,2064.0,-4761.0,2260.0,2078.0,615.0,284.0,-50.0,42.0,-708.0,437.0,2022-12-08,-4761.0,2260.0
22.12.09,-5096.0,995.0,4076.0,3895.0,-104.0,65.0,-3.0,0.0,223.0,25.0,2022-12-09,995.0,4076.0
22.12.12,0.0,171.0,-440.0,244.0,-99.0,-437.0,-14.0,-1.0,-134.0,269.0,2022-12-12,171.0,-440.0
22.12.13,349.0,-1118.0,441.0,358.0,-106.0,248.0,-2.0,-8.0,-49.0,328.0,2022-12-13,-1118.0,441.0
22.12.14,-4522.0,2318.0,2142.0,1992.0,-46.0,177.0,-24.0,15.0,28.0,62.0,2022-12-14,2318.0,2142.0
22.12.15,4578.0,-562.0,-4371.0,-2983.0,-310.0,-780.0,16.0,16.0,-328.0,354.0,2022-12-15,-562.0,-4371.0
22.12.16,263.0,2922.0,-3515.0,-2846.0,-103.0,-503.0,-87.0,17.0,7.0,330.0,2022-12-16,2922.0,-3515.0
22.12.19,-177.0,-241.0,282.0,866.0,-140.0,-372.0,-2.0,2.0,-73.0,136.0,2022-12-19,-241.0,282.0
22.12.20,1035.0,-1045.0,-268.0,339.0,-116.0,-166.0,-5.0,-9.0,-311.0,278.0,2022-12-20,-1045.0,-268.0
22.12.21,-892.0,-1033.0,1839.0,1502.0,-21.0,374.0,34.0,0.0,-49.0,86.0,2022-12-21,-1033.0,1839.0
22.12.22,-5660.0,-57.0,5852.0,10030.0,-122.0,905.0,10.0,-5040.0,70.0,-136.0,2022-12-22,-57.0,5852.0
22.12.23,-1850.0,-696.0,2514.0,2773.0,-11.0,-453.0,28.0,-27.0,204.0,33.0,2022-12-23,-696.0,2514.0
22.12.26,-6141.0,-406.0,6606.0,4733.0,902.0,1073.0,50.0,27.0,-178.0,-59.0,2022-12-26,-406.0,6606.0
22.12.27,-11331.0,483.0,10489.0,9424.0,421.0,1382.0,-10.0,-60.0,-669.0,359.0,2022-12-27,483.0,10489.0
22.12.28,10774.0,-3034.0,-8286.0,-7687.0,-137.0,-444.0,-92.0,80.0,-6.0,546.0,2022-12-28,-3034.0,-8286.0
22.12.29,6710.0,-1403.0,-5763.0,-5661.0,-44.0,-185.0,60.0,78.0,-10.0,456.0,2022-12-29,-1403.0,-5763.0
23.01.02,2230.0,66.0,-2664.0,-1667.0,-486.0,-275.0,-8.0,8.0,-237.0,368.0,2023-01-02,66.0,-2664.0
23.01.03,2748.0,918.0,-3558.0,-3536.0,82.0,-268.0,0.0,99.0,65.0,-108.0,2023-01-03,918.0,-3558.0
23.01.04,-2959.0,2607.0,-2.0,-1897.0,-18.0,1432.0,-26.0,111.0,395.0,354.0,2023-01-04,2607.0,-2.0
23.01.05,-1645.0,5032.0,-3517.0,-3823.0,7.0,-115.0,-7.0,1.0,420.0,131.0,2023-01-05,5032.0,-3517.0
23.01.06,-5640.0,3141.0,2437.0,-254.0,573.0,1245.0,-22.0,10.0,885.0,62.0,2023-01-06,3141.0,2437.0
23.01.09,-13952.0,6517.0,7419.0,3908.0,1350.0,1511.0,55.0,121.0,474.0,15.0,2023-01-09,6517.0,7419.0
23.01.10,-2988.0,-22.0,2969.0,2266.0,233.0,397.0,60.0,-4.0,17.0,41.0,2023-01-10,-22.0,2969.0
23.01.11,-2064.0,336.0,1745.0,2093.0,-55.0,-314.0,-12.0,24.0,9.0,-18.0,2023-01-11,336.0,1745.0
23.01.12,-489.0,4843.0,-4371.0,-4175.0,110.0,320.0,-52.0,21.0,-596.0,17.0,2023-01-12,4843.0,-4371.0
23.01.13,-7774.0,5682.0,2127.0,1595.0,51.0,180.0,7.0,-11.0,304.0,-35.0,2023-01-13,5682.0,2127.0
23.01.16,-4906.0,2879.0,2218.0,1862.0,125.0,302.0,-23.0,-43.0,-6.0,-190.0,2023-01-16,2879.0,2218.0
23.01.17,1282.0,1771.0,-3096.0,-1649.0,-254.0,-663.0,-12.0,15.0,-534.0,43.0,2023-01-17,1771.0,-3096.0
23.01.18,1490.0,728.0,-2166.0,-667.0,-193.0,-861.0,7.0,-83.0,-369.0,-52.0,2023-01-18,728.0,-2166.0
23.01.19,-2602.0,5703.0,-3148.0,-1749.0,-132.0,-446.0,-7.0,-4.0,-810.0,47.0,2023-01-19,5703.0,-3148.0
23.01.20,-2465.0,2308.0,91.0,-143.0,56.0,271.0,71.0,23.0,-187.0,65.0,2023-01-20,2308.0,91.0
23.01.25,-7903.0,7647.0,276.0,380.0,-182.0,85.0,-55.0,9.0,39.0,-19.0,2023-01-25,7647.0,276.0
23.01.26,-10523.0,8120.0,2472.0,1034.0,130.0,1197.0,-2.0,14.0,99.0,-69.0,2023-01-26,8120.0,2472.0
23.01.27,-11848.0,9696.0,2235.0,2750.0,-136.0,-351.0,6.0,2.0,-36.0,-82.0,2023-01-27,9696.0,2235.0
23.01.30,4619.0,164.0,-4124.0,-2735.0,-88.0,-1802.0,60.0,-23.0,464.0,-659.0,2023-01-30,164.0,-4124.0
23.01.31,3076.0,-4734.0,1560.0,2758.0,-106.0,-1200.0,70.0,17.0,21.0,98.0,2023-01-31,-4734.0,1560.0
23.02.01,-183.0,1983.0,-1949.0,-523.0,116.0,-786.0,-6.0,34.0,-784.0,149.0,2023-02-01,1983.0,-1949.0
23.02.02,-3550.0,5551.0,-2776.0,-1585.0,110.0,-601.0,17.0,43.0,-759.0,775.0,2023-02-02,5551.0,-2776.0
23.02.03,-4163.0,5867.0,-1941.0,-630.0,196.0,-1025.0,-78.0,41.0,-445.0,237.0,2023-02-03,5867.0,-1941.0
23.02.06,7904.0,-3102.0,-5066.0,-5139.0,-98.0,-410.0,-33.0,20.0,594.0,264.0,2023-02-06,-3102.0,-5066.0
23.02.07,3267.0,-553.0,-2788.0,-2613.0,-141.0,-52.0,12.0,45.0,-40.0,73.0,2023-02-07,-553.0,-2788.0
23.02.08,-5640.0,5795.0,40.0,-544.0,-43.0,758.0,41.0,91.0,-263.0,-195.0,2023-02-08,5795.0,40.0
23.02.09,2148.0,1502.0,-3863.0,-3181.0,-69.0,-618.0,-13.0,119.0,-102.0,212.0,2023-02-09,1502.0,-3863.0
23.02.10,5549.0,519.0,-6269.0,-5051.0,-77.0,-1489.0,18.0,103.0,227.0,201.0,2023-02-10,519.0,-6269.0
23.02.13,3425.0,694.0,-4118.0,-2346.0,-161.0,-1743.0,-1.0,97.0,35.0,-1.0,2023-02-13,694.0,-4118.0
23.02.14,-3855.0,612.0,3018.0,2707.0,-221.0,-83.0,66.0,128.0,421.0,225.0,2023-02-14,612.0,3018.0
23.02.15,10163.0,-2657.0,-7782.0,-5568.0,-115.0,-1636.0,-4.0,95.0,-554.0,277.0,2023-02-15,-2657.0,-7782.0
23.02.16,-9366.0,637.0,8485.0,7477.0,14.0,624.0,0.0,135.0,234.0,245.0,2023-02-16,637.0,8485.0
23.02.17,2231.0,1206.0,-3834.0,-3841.0,65.0,-217.0,7.0,148.0,4.0,396.0,2023-02-17,1206.0,-3834.0
23.02.20,934.0,-3120.0,1728.0,1896.0,-35.0,-451.0,3.0,171.0,144.0,458.0,2023-02-20,-3120.0,1728.0
23.02.21,335.0,205.0,-939.0,-2107.0,44.0,577.0,0.0,179.0,368.0,399.0,2023-02-21,205.0,-939.0
23.02.22,8856.0,-1912.0,-6866.0,-5070.0,-40.0,-1521.0,17.0,180.0,-431.0,-78.0,2023-02-22,-1912.0,-6866.0
23.02.23,-3317.0,91.0,3004.0,2545.0,-60.0,452.0,-14.0,148.0,-67.0,223.0,2023-02-23,91.0,3004.0
23.02.24,3598.0,-2987.0,-957.0,-868.0,39.0,-283.0,26.0,186.0,-57.0,346.0,2023-02-24,-2987.0,-957.0
23.02.27,6757.0,-3217.0,-4200.0,-4502.0,-126.0,62.0,43.0,191.0,132.0,660.0,2023-02-27,-3217.0,-4200.0
23.02.28,-1453.0,-2886.0,4104.0,2613.0,-89.0,992.0,-3.0,154.0,437.0,234.0,2023-02-28,-2886.0,4104.0
23.03.02,-4043.0,5340.0,-903.0,-2637.0,85.0,1421.0,16.0,161.0,51.0,-395.0,2023-03-02,5340.0,-903.0
23.03.03,220.0,-901.0,336.0,124.0,-88.0,411.0,-13.0,127.0,-227.0,345.0,2023-03-03,-901.0,336.0
23.03.06,-7877.0,3234.0,4583.0,3522.0,135.0,367.0,8.0,158.0,393.0,60.0,2023-03-06,3234.0,4583.0
23.03.07,-2167.0,3348.0,-1346.0,-2843.0,-18.0,675.0,-4.0,177.0,667.0,165.0,2023-03-07,3348.0,-1346.0
23.03.08,9428.0,642.0,-9514.0,-9454.0,-56.0,-461.0,25.0,81.0,352.0,-557.0,2023-03-08,642.0,-9514.0
23.03.09,3608.0,-9721.0,5799.0,4275.0,69.0,654.0,110.0,155.0,536.0,314.0,2023-03-09,-9721.0,5799.0
23.03.10,5132.0,-3258.0,-2371.0,-3405.0,-63.0,-165.0,38.0,199.0,1025.0,497.0,2023-03-10,-3258.0,-2371.0
23.03.13,-3281.0,179.0,3077.0,1231.0,-52.0,762.0,16.0,199.0,922.0,24.0,2023-03-13,179.0,3077.0
23.03.14,5649.0,-6384.0,261.0,555.0,-33.0,-1179.0,107.0,231.0,580.0,474.0,2023-03-14,-6384.0,261.0
23.03.15,-2478.0,-781.0,2909.0,2463.0,111.0,-80.0,17.0,167.0,231.0,350.0,2023-03-15,-781.0,2909.0
23.03.16,703.0,-895.0,-21.0,-1347.0,-92.0,554.0,5.0,145.0,713.0,213.0,2023-03-16,-895.0,-21.0
23.03.17,-1743.0,735.0,816.0,389.0,-48.0,531.0,-24.0,170.0,-202.0,193.0,2023-03-17,735.0,816.0
23.03.20,901.0,-2077.0,1067.0,990.0,9.0,-121.0,8.0,158.0,24.0,109.0,2023-03-20,-2077.0,1067.0
23.03.21,-839.0,-553.0,1140.0,863.0,9.0,151.0,35.0,104.0,-21.0,252.0,2023-03-21,-553.0,1140.0
23.03.22,-3471.0,2031.0,1428.0,996.0,33.0,371.0,8.0,124.0,-104.0,12.0,2023-03-22,2031.0,1428.0
23.03.23,-4122.0,2129.0,2149.0,1745.0,46.0,-49.0,42.0,102.0,263.0,-155.0,2023-03-23,2129.0,2149.0
23.03.24,1817.0,1283.0,-2153.0,-3064.0,-81.0,875.0,3.0,123.0,-10.0,-946.0,2023-03-24,1283.0,-2153.0
23.03.27,344.0,-948.0,697.0,1707.0,-47.0,-923.0,49.0,17.0,-105.0,-93.0,2023-03-27,-948.0,697.0
23.03.28,-2796.0,-428.0,3231.0,3087.0,-43.0,390.0,7.0,-24.0,-187.0,-7.0,2023-03-28,-428.0,3231.0
23.03.29,-3339.0,247.0,3283.0,2031.0,15.0,837.0,18.0,-25.0,409.0,-191.0,2023-03-29,247.0,3283.0
23.03.30,-1115.0,2637.0,-4289.0,-621.0,-5.0,-926.0,-4.0,-2782.0,49.0,2766.0,2023-03-30,2637.0,-4289.0
23.03.31,-7217.0,6840.0,369.0,2056.0,17.0,-69.0,-1710.0,-5.0,81.0,7.0,2023-03-31,6840.0,369.0
23.04.03,4862.0,-1624.0,-3412.0,-3318.0,38.0,27.0,1.0,-11.0,-148.0,174.0,2023-04-03,-1624.0,-3412.0
23.04.04,806.0,-3108.0,2142.0,2558.0,-92.0,336.0,-5.0,38.0,-695.0,161.0,2023-04-04,-3108.0,2142.0
23.04.05,-2763.0,-186.0,3012.0,3295.0,0.0,36.0,10.0,-16.0,-312.0,-63.0,2023-04-05,-186.0,3012.0
23.04.06,9561.0,-4879.0,-4981.0,-4847.0,16.0,-415.0,6.0,-26.0,284.0,298.0,2023-04-06,-4879.0,-4981.0
23.04.07,-10164.0,6934.0,2863.0,1225.0,220.0,1299.0,-26.0,-2.0,147.0,367.0,2023-04-07,6934.0,2863.0
23.04.10,-6736.0,7295.0,-283.0,-572.0,56.0,525.0,-72.0,-76.0,-144.0,-276.0,2023-04-10,7295.0,-283.0
23.04.11,-4916.0,1835.0,2948.0,2185.0,-31.0,244.0,-9.0,-56.0,615.0,133.0,2023-04-11,1835.0,2948.0
23.04.12,-1088.0,2335.0,-1467.0,-1970.0,-94.0,797.0,31.0,-22.0,-208.0,220.0,2023-04-12,2335.0,-1467.0
23.04.13,-1805.0,-3464.0,4976.0,4415.0,-16.0,675.0,6.0,-16.0,-87.0,293.0,2023-04-13,-3464.0,4976.0
23.04.14,-4364.0,1670.0,2614.0,2342.0,59.0,-363.0,-9.0,-151.0,736.0,80.0,2023-04-14,1670.0,2614.0
23.04.17,3378.0,-135.0,-3240.0,-2726.0,-87.0,-252.0,-70.0,-36.0,-69.0,-3.0,2023-04-17,-135.0,-3240.0
23.04.18,3635.0,3913.0,-7101.0,-5475.0,-25.0,-1149.0,-53.0,-57.0,-343.0,-446.0,2023-04-18,3913.0,-7101.0
23.04.19,-385.0,-72.0,448.0,499.0,-121.0,-392.0,1.0,0.0,461.0,9.0,2023-04-19,-72.0,448.0
23.04.20,-875.0,1567.0,-758.0,564.0,-17.0,-1051.0,202.0,-12.0,-445.0,66.0,2023-04-20,1567.0,-758.0
23.04.21,-1949.0,2801.0,-841.0,2324.0,-229.0,-2528.0,-5.0,-1.0,-402.0,-11.0,2023-04-21,2801.0,-841.0
23.04.24,-828.0,-368.0,1043.0,2488.0,-52.0,-1015.0,33.0,-22.0,-388.0,152.0,2023-04-24,-368.0,1043.0
23.04.25,-23.0,86.0,1.0,487.0,73.0,-812.0,36.0,-27.0,244.0,-64.0,2023-04-25,86.0,1.0
23.04.26,2219.0,-914.0,-1550.0,-620.0,-42.0,-1045.0,12.0,-7.0,153.0,245.0,2023-04-26,-914.0,-1550.0
23.04.27,1868.0,2826.0,-4851.0,-5718.0,104.0,452.0,8.0,-21.0,324.0,157.0,2023-04-27,2826.0,-4851.0
23.04.28,1360.0,3005.0,-3551.0,-3473.0,44.0,25.0,17.0,37.0,-200.0,-814.0,2023-04-28,3005.0,-3551.0
23.05.02,-5545.0,3421.0,2285.0,1919.0,-2.0,106.0,13.0,47.0,202.0,-162.0,2023-05-02,3421.0,2285.0
23.05.03,3485.0,-906.0,-2633.0,-1916.0,-15.0,-539.0,-8.0,45.0,-200.0,54.0,2023-05-03,-906.0,-2633.0
23.05.04,2267.0,406.0,-2694.0,-2610.0,157.0,338.0,-4.0,62.0,-637.0,21.0,2023-05-04,406.0,-2694.0
23.05.08,-6981.0,2504.0,4494.0,4459.0,165.0,941.0,-3.0,53.0,-1120.0,-18.0,2023-05-08,2504.0,4494.0
23.05.09,-1774.0,1159.0,636.0,144.0,-13.0,186.0,17.0,20.0,283.0,-21.0,2023-05-09,1159.0,636.0
23.05.10,59.0,1171.0,-1111.0,-1112.0,-12.0,590.0,31.0,5.0,-615.0,-119.0,2023-05-10,1171.0,-1111.0
23.05.11,-849.0,0.0,848.0,137.0,-11.0,453.0,58.0,34.0,176.0,2.0,2023-05-11,0.0,848.0
23.05.12,3577.0,-2479.0,-1066.0,-614.0,-145.0,-374.0,-4.0,71.0,0.0,-32.0,2023-05-12,-2479.0,-1066.0
23.05.15,-1029.0,-526.0,1449.0,919.0,-3.0,16.0,-6.0,43.0,481.0,106.0,2023-05-15,-526.0,1449.0
23.05.16,-1281.0,2285.0,-575.0,-120.0,-14.0,-470.0,0.0,20.0,9.0,-429.0,2023-05-16,2285.0,-575.0
23.05.17,-3318.0,1648.0,1574.0,397.0,88.0,425.0,5.0,81.0,578.0,96.0,2023-05-17,1648.0,1574.0
23.05.18,-4466.0,5361.0,-817.0,-841.0,82.0,-246.0,24.0,60.0,103.0,-77.0,2023-05-18,5361.0,-817.0
23.05.19,-11008.0,5549.0,5582.0,6570.0,-59.0,166.0,4.0,60.0,-1160.0,-123.0,2023-05-19,5549.0,5582.0
23.05.22,-7879.0,2958.0,5330.0,5174.0,-117.0,54.0,-3.0,51.0,171.0,-410.0,2023-05-22,2958.0,5330.0
23.05.23,-3384.0,-539.0,3994.0,3539.0,62.0,-106.0,-26.0,72.0,451.0,-70.0,2023-05-23,-539.0,3994.0
23.05.24,1331.0,460.0,-1854.0,-1387.0,29.0,-920.0,-8.0,41.0,393.0,62.0,2023-05-24,460.0,-1854.0
23.05.25,3832.0,2261.0,-6145.0,-4848.0,-90.0,-236.0,-160.0,28.0,-840.0,52.0,2023-05-25,2261.0,-6145.0
