date,NAV,시가,고가,저가,종가,거래량,거래대금,기초지수
2024-12-27,11140.34,11375,11485,11090,11145,125998,1416752045,1632.29
2024-12-30,11483.05,11075,11520,11075,11485,103767,1173289605,1683.02
2025-01-02,12315.23,11500,12280,11500,12270,211539,2545516935,1806.06
2025-01-03,12349.01,12255,12380,12160,12350,111048,1360305630,1811.12
2025-01-06,12277.83,12385,12500,12210,12240,123650,1525565305,1800.63
2025-01-07,12480.48,12345,12655,12345,12470,129111,1615115535,1830.62
2025-01-08,12343.33,12400,12400,12180,12345,100696,1236418590,1810.38
2025-01-09,12365.44,12330,12330,11835,12320,67503,813809040,1813.67
2025-01-10,11919.22,12320,12320,11935,11950,67556,811198205,1748.58
2025-01-13,12056.03,11975,12105,11880,12065,39290,472341430,1767.95
2025-01-14,12264.87,12155,12360,12065,12270,101429,1241351050,1798.44
2025-01-15,12239.99,12305,12370,12190,12245,62815,771972900,1794.42
2025-01-16,12171.3,12250,12305,12050,12175,102355,1241826390,1784.36
2025-01-17,12131.94,12180,12225,11970,12135,93906,1133701085,1779.18
2025-01-20,11957.87,12220,12220,11900,11945,96991,1162752035,1753.67
2025-01-21,12343.44,12110,12445,12110,12330,570909,7021706380,1808.4
2025-01-22,12355.97,12455,12515,12280,12360,140257,1738774160,1809.54
2025-01-23,12153.7,12400,12495,12100,12160,510795,6235283075,1779.79
2025-01-24,12663.95,12220,12685,12220,12660,163112,2052780495,1855.73
2025-01-31,12457.11,12665,12755,12370,12465,129052,1615705760,1826.14
2025-02-03,12112.1,12235,12250,12015,12120,125331,1519413495,1775.93
2025-02-04,12723.83,12305,12765,12305,12730,298742,3786346070,1864.37
2025-02-05,12780.87,12825,12825,12620,12795,178184,2266272165,1873.07
2025-02-06,13387.17,12830,13415,12510,13395,572086,7404745845,1967.66
2025-02-07,13631.82,13480,14125,13480,13595,1333865,18382909890,2007.84
2025-02-10,13490.79,13670,13765,13435,13480,343574,4672470960,1987.67
2025-02-11,14152.83,13985,14150,13630,14150,651183,9067432805,2086.42
2025-02-12,15290.6,14200,15375,14200,15220,1192930,17592379730,2246.48
2025-02-13,15375.74,15150,15515,14885,15320,379191,5747226405,2255.28
2025-02-14,15540.47,15465,15625,15070,15485,668587,10267163300,2280.72
