date,NAV,시가,고가,저가,종가,거래량,거래대금,기초지수
2024-03-20,18532.13,18350,18530,18290,18530,7481,138039735,2659.77
2024-03-21,19019.17,18855,19000,18835,18945,24036,455299425,2730.32
2024-03-22,19033.69,19005,19085,18925,19025,23169,439838325,2732.66
2024-03-25,19064.08,19100,19210,19015,19055,20579,392220955,2737.12
2024-03-26,19302.47,19185,19380,19185,19285,18929,365756150,2771.58
2024-03-27,19495.82,19290,19490,19290,19490,12830,249141600,2799.8
2024-03-28,19502.25,19490,19595,19440,19525,44040,859515550,2796.81
2024-03-29,19584.61,19495,19610,19380,19580,19560,381328325,2808.83
2024-04-01,19693.72,19650,19805,19645,19690,34336,677046280,2824.61
2024-04-02,19735.65,19670,19830,19635,19745,11229,221652600,2830.6
2024-04-03,19334.42,19445,19485,19310,19345,28309,548023960,2772.52
2024-04-04,19628.35,19525,19660,19445,19640,18412,359803205,2815.65
2024-04-05,19337.02,19365,19410,19240,19350,13678,264328250,2773.46
2024-04-08,19185.39,19345,19345,19140,19175,9588,184145835,2751.51
2024-04-09,19116.92,19255,19310,19045,19120,4897,93635200,2741.76
2024-04-11,19182.89,18930,19230,18875,19160,8728,167275555,2751.45
2024-04-12,19078.9,19290,19290,19030,19030,8842,169570700,2736.51
2024-04-15,18860.84,18920,18920,18660,18865,13370,251397960,2704.92
2024-04-16,18370.02,18690,18690,18305,18390,10719,196944685,2633.89
2024-04-17,18244.34,18475,18550,18250,18250,1911,34983475,2615.75
2024-04-18,18626.72,18245,18655,18210,18595,8680,160070565,2671.14
2024-04-19,18207.84,18390,18390,17935,18220,21134,384324075,2610.48
2024-04-22,18172.68,18255,18255,18005,18180,4399,79534005,2605.35
2024-04-23,17961.61,18260,18260,17985,17985,2072,37392585,2574.79
2024-04-24,18594.5,18310,18585,18310,18520,3105,57503240,2666.3
2024-04-25,18157.58,18410,18415,18165,18165,13545,247464705,2603.13
2024-04-26,18285.1,18390,18390,18290,18315,2854,52327345,2626.03
2024-04-29,18490.01,18410,18470,18340,18470,1627,29995085,2655.71
2024-04-30,18553.14,18595,18655,18570,18585,1935,35957255,2664.89
2024-05-02,18600.85,18490,18620,18490,18590,34701,644677435,2671.83
2024-05-03,18606.03,18705,18805,18610,18610,5614,104882105,2672.64
2024-05-07,19021.84,18975,19040,18925,18990,4196,79689200,2732.73
2024-05-08,19013.07,18985,19000,18845,18955,19375,367367250,2731.53
2024-05-09,18782.43,18950,18955,18730,18760,86237,1624064955,2698.35
2024-05-10,18729.64,18830,18970,18695,18740,3114,58434555,2690.56
2024-05-13,18637.21,18735,18735,18505,18660,5286,98131865,2677.21
2024-05-14,18732.81,18760,18765,18625,18730,5777,108004190,2691.07
2024-05-16,18959.9,19015,19055,18930,18970,3755,71273555,2723.83
2024-05-17,18726.21,18970,18970,18730,18735,6934,130338905,2690.13
2024-05-20,18772.16,18790,18820,18630,18770,22086,413222280,2696.78
2024-05-21,18703.86,18835,18835,18670,18720,3272,61225350,2687.08
2024-05-22,18762.44,18740,18805,18635,18720,7888,147512430,2695.75
2024-05-23,18817.85,18780,18905,18665,18780,15006,282235155,2704.04
2024-05-24,18470.79,18590,18590,18445,18445,5019,92991920,2654.1
2024-05-27,18787.79,18520,18800,18495,18770,9253,172983670,2699.99
2024-05-28,18703.89,18775,18775,18655,18670,59586,1113031445,2687.73
2024-05-29,18331.89,18740,18740,18310,18335,59378,1089242470,2634.01
2024-05-30,17990.7,18215,18240,17980,18000,3748,67728120,2584.68
2024-05-31,17935.89,18050,18090,17900,17910,3720,66986200,2576.97
2024-06-03,18168.7,18030,18240,18030,18175,4997,90522645,2610.52
2024-06-04,18174.09,18135,18265,18100,18150,1936,35183430,2611.27
2024-06-05,18459.17,18355,18485,18335,18455,13755,253206955,2652.41
2024-06-07,18789.46,18620,18760,18620,18750,4193,78393510,2700.2
2024-06-10,18553.35,18645,18665,18450,18560,10347,191918585,2666.17
2024-06-11,18578.77,18650,18650,18455,18580,1234,22886090,2669.98
2024-06-12,18755.64,18645,18750,18600,18740,2390,44587735,2695.3
2024-06-13,19023.55,19070,19100,18955,19055,43370,825452245,2733.91
2024-06-14,18973.3,19070,19070,18830,19000,6597,125292680,2727.13
2024-06-17,18769.82,18865,18935,18740,18745,7537,141725525,2698.02
2024-06-18,18919.2,18920,19000,18830,18900,2714,51247815,2720.34
2024-06-19,19172.05,19030,19180,19030,19135,9243,176568110,2757.32
2024-06-20,19193.6,19140,19260,19100,19190,21040,403178515,2760.53
2024-06-21,18962.95,19000,19000,18890,18965,4922,93166240,2727.1
2024-06-24,18702.82,18865,18865,18615,18690,12364,231845870,2689.83
2024-06-25,18668.11,18630,18710,18570,18685,23376,436275530,2684.65
2024-06-26,18882.34,18715,18885,18685,18870,5358,100789295,2716.06
2024-06-27,18775.54,18780,18785,18725,18740,3081,57733810,2697.27
2024-06-28,18870.82,18825,18885,18700,18885,8515,160006810,2711.91
2024-07-01,18992.37,18815,18980,18810,18980,4587,86834540,2728.59
2024-07-02,18716.98,18985,19005,18690,18715,3886,72771330,2689.2
2024-07-03,18911.38,18790,18900,18715,18900,2456,46198605,2718.47
2024-07-04,19126.1,19075,19155,19020,19060,13246,252470300,2749.51
2024-07-05,19490.25,19170,19455,19140,19430,20429,395992595,2802.17
2024-07-08,19576.74,19470,19585,19450,19540,25753,503147900,2815.0
2024-07-09,19672.75,19640,19710,19605,19625,28269,555166810,2829.13
2024-07-10,19656.07,19625,19635,19495,19605,13230,259042045,2826.56
2024-07-11,19699.52,19780,19830,19620,19645,9671,190536670,2833.12
2024-07-12,19355.17,19435,19460,19275,19305,6064,117327090,2783.3
