date,indicator,indicator_name,category,frequency,ticker,open,high,low,close,adj_close,volume,unit,source,source_url,downloaded_at
2012-09-19,move,ICE BofAML MOVE Index,bond_volatility,daily,^MOVE,57.5,57.5,57.5,57.5,57.5,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/^MOVE,2026-06-05T21:39:22+09:00
2012-09-20,move,ICE BofAML MOVE Index,bond_volatility,daily,^MOVE,59.70000076293945,59.70000076293945,59.70000076293945,59.70000076293945,59.70000076293945,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/^MOVE,2026-06-05T21:39:22+09:00
2012-09-21,move,ICE BofAML MOVE Index,bond_volatility,daily,^MOVE,59.599998474121094,59.599998474121094,59.599998474121094,59.599998474121094,59.599998474121094,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/^MOVE,2026-06-05T21:39:22+09:00
2012-09-24,move,ICE BofAML MOVE Index,bond_volatility,daily,^MOVE,57.5,57.5,57.5,57.5,57.5,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/^MOVE,2026-06-05T21:39:22+09:00
2012-09-25,move,ICE BofAML MOVE Index,bond_volatility,daily,^MOVE,57.599998474121094,57.599998474121094,57.599998474121094,57.599998474121094,57.599998474121094,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/^MOVE,2026-06-05T21:39:22+09:00
2012-09-26,move,ICE BofAML MOVE Index,bond_volatility,daily,^MOVE,58.5,58.5,58.5,58.5,58.5,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/^MOVE,2026-06-05T21:39:22+09:00
2012-09-27,move,ICE BofAML MOVE Index,bond_volatility,daily,^MOVE,61.08000183105469,61.08000183105469,61.08000183105469,61.08000183105469,61.08000183105469,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/^MOVE,2026-06-05T21:39:22+09:00
2012-09-28,move,ICE BofAML MOVE Index,bond_volatility,daily,^MOVE,60.470001220703125,60.470001220703125,60.470001220703125,60.470001220703125,60.470001220703125,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/^MOVE,2026-06-05T21:39:22+09:00
2012-10-01,move,ICE BofAML MOVE Index,bond_volatility,daily,^MOVE,59.400001525878906,59.400001525878906,59.400001525878906,59.400001525878906,59.400001525878906,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/^MOVE,2026-06-05T21:39:22+09:00
2012-10-02,move,ICE BofAML MOVE Index,bond_volatility,daily,^MOVE,60.400001525878906,60.400001525878906,60.400001525878906,60.400001525878906,60.400001525878906,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/^MOVE,2026-06-05T21:39:22+09:00
2012-10-03,move,ICE BofAML MOVE Index,bond_volatility,daily,^MOVE,59.20000076293945,59.20000076293945,59.20000076293945,59.20000076293945,59.20000076293945,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/^MOVE,2026-06-05T21:39:22+09:00
2012-10-04,move,ICE BofAML MOVE Index,bond_volatility,daily,^MOVE,59.79999923706055,59.79999923706055,59.79999923706055,59.79999923706055,59.79999923706055,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/^MOVE,2026-06-05T21:39:22+09:00
2012-10-05,move,ICE BofAML MOVE Index,bond_volatility,daily,^MOVE,60.400001525878906,60.400001525878906,60.400001525878906,60.400001525878906,60.400001525878906,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/^MOVE,2026-06-05T21:39:22+09:00
2012-10-09,move,ICE BofAML MOVE Index,bond_volatility,daily,^MOVE,59.29999923706055,59.29999923706055,59.29999923706055,59.29999923706055,59.29999923706055,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/^MOVE,2026-06-05T21:39:22+09:00
2012-10-10,move,ICE BofAML MOVE Index,bond_volatility,daily,^MOVE,59.599998474121094,59.599998474121094,59.599998474121094,59.599998474121094,59.599998474121094,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/^MOVE,2026-06-05T21:39:22+09:00
2012-10-11,move,ICE BofAML MOVE Index,bond_volatility,daily,^MOVE,61.400001525878906,61.400001525878906,61.400001525878906,61.400001525878906,61.400001525878906,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/^MOVE,2026-06-05T21:39:22+09:00
2012-10-12,move,ICE BofAML MOVE Index,bond_volatility,daily,^MOVE,61.400001525878906,61.400001525878906,61.400001525878906,61.400001525878906,61.400001525878906,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/^MOVE,2026-06-05T21:39:22+09:00
2012-10-15,move,ICE BofAML MOVE Index,bond_volatility,daily,^MOVE,63.0,63.0,63.0,63.0,63.0,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/^MOVE,2026-06-05T21:39:22+09:00
2012-10-16,move,ICE BofAML MOVE Index,bond_volatility,daily,^MOVE,64.80000305175781,64.80000305175781,64.80000305175781,64.80000305175781,64.80000305175781,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/^MOVE,2026-06-05T21:39:22+09:00
2012-10-17,move,ICE BofAML MOVE Index,bond_volatility,daily,^MOVE,68.69999694824219,68.69999694824219,68.69999694824219,68.69999694824219,68.69999694824219,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/^MOVE,2026-06-05T21:39:22+09:00
2012-10-18,move,ICE BofAML MOVE Index,bond_volatility,daily,^MOVE,69.0,69.0,69.0,69.0,69.0,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/^MOVE,2026-06-05T21:39:22+09:00
2012-10-19,move,ICE BofAML MOVE Index,bond_volatility,daily,^MOVE,68.5,68.5,68.5,68.5,68.5,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/^MOVE,2026-06-05T21:39:22+09:00
2012-10-22,move,ICE BofAML MOVE Index,bond_volatility,daily,^MOVE,69.80000305175781,69.80000305175781,69.80000305175781,69.80000305175781,69.80000305175781,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/^MOVE,2026-06-05T21:39:22+09:00
2012-10-23,move,ICE BofAML MOVE Index,bond_volatility,daily,^MOVE,68.9000015258789,68.9000015258789,68.9000015258789,68.9000015258789,68.9000015258789,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/^MOVE,2026-06-05T21:39:22+09:00
2012-10-24,move,ICE BofAML MOVE Index,bond_volatility,daily,^MOVE,67.0999984741211,67.0999984741211,67.0999984741211,67.0999984741211,67.0999984741211,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/^MOVE,2026-06-05T21:39:22+09:00
2012-10-25,move,ICE BofAML MOVE Index,bond_volatility,daily,^MOVE,73.0999984741211,73.0999984741211,73.0999984741211,73.0999984741211,73.0999984741211,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/^MOVE,2026-06-05T21:39:22+09:00
2012-10-26,move,ICE BofAML MOVE Index,bond_volatility,daily,^MOVE,73.0,73.0,73.0,73.0,73.0,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/^MOVE,2026-06-05T21:39:22+09:00
2012-10-31,move,ICE BofAML MOVE Index,bond_volatility,daily,^MOVE,71.43000030517578,71.43000030517578,71.43000030517578,71.43000030517578,71.43000030517578,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/^MOVE,2026-06-05T21:39:22+09:00
2012-11-01,move,ICE BofAML MOVE Index,bond_volatility,daily,^MOVE,72.0,72.0,72.0,72.0,72.0,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/^MOVE,2026-06-05T21:39:22+09:00
2012-11-02,move,ICE BofAML MOVE Index,bond_volatility,daily,^MOVE,72.30000305175781,72.30000305175781,72.30000305175781,72.30000305175781,72.30000305175781,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/^MOVE,2026-06-05T21:39:22+09:00
2012-11-05,move,ICE BofAML MOVE Index,bond_volatility,daily,^MOVE,68.61000061035156,68.61000061035156,68.61000061035156,68.61000061035156,68.61000061035156,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/^MOVE,2026-06-05T21:39:22+09:00
2012-11-06,move,ICE BofAML MOVE Index,bond_volatility,daily,^MOVE,69.30000305175781,69.30000305175781,69.30000305175781,69.30000305175781,69.30000305175781,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/^MOVE,2026-06-05T21:39:22+09:00
2012-11-07,move,ICE BofAML MOVE Index,bond_volatility,daily,^MOVE,60.900001525878906,60.900001525878906,60.900001525878906,60.900001525878906,60.900001525878906,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/^MOVE,2026-06-05T21:39:22+09:00
2012-11-08,move,ICE BofAML MOVE Index,bond_volatility,daily,^MOVE,59.099998474121094,59.099998474121094,59.099998474121094,59.099998474121094,59.099998474121094,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/^MOVE,2026-06-05T21:39:22+09:00
2012-11-09,move,ICE BofAML MOVE Index,bond_volatility,daily,^MOVE,59.099998474121094,59.099998474121094,59.099998474121094,59.099998474121094,59.099998474121094,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/^MOVE,2026-06-05T21:39:22+09:00
2012-11-13,move,ICE BofAML MOVE Index,bond_volatility,daily,^MOVE,57.29999923706055,57.29999923706055,57.29999923706055,57.29999923706055,57.29999923706055,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/^MOVE,2026-06-05T21:39:22+09:00
2012-11-14,move,ICE BofAML MOVE Index,bond_volatility,daily,^MOVE,56.84000015258789,56.84000015258789,56.84000015258789,56.84000015258789,56.84000015258789,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/^MOVE,2026-06-05T21:39:22+09:00
2012-11-15,move,ICE BofAML MOVE Index,bond_volatility,daily,^MOVE,55.599998474121094,55.599998474121094,55.599998474121094,55.599998474121094,55.599998474121094,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/^MOVE,2026-06-05T21:39:22+09:00
2012-11-16,move,ICE BofAML MOVE Index,bond_volatility,daily,^MOVE,54.97999954223633,54.97999954223633,54.97999954223633,54.97999954223633,54.97999954223633,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/^MOVE,2026-06-05T21:39:22+09:00
2012-11-19,move,ICE BofAML MOVE Index,bond_volatility,daily,^MOVE,54.70000076293945,54.70000076293945,54.70000076293945,54.70000076293945,54.70000076293945,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/^MOVE,2026-06-05T21:39:22+09:00
2012-11-20,move,ICE BofAML MOVE Index,bond_volatility,daily,^MOVE,53.70000076293945,53.70000076293945,53.70000076293945,53.70000076293945,53.70000076293945,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/^MOVE,2026-06-05T21:39:22+09:00
2012-11-21,move,ICE BofAML MOVE Index,bond_volatility,daily,^MOVE,53.900001525878906,53.900001525878906,53.900001525878906,53.900001525878906,53.900001525878906,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/^MOVE,2026-06-05T21:39:22+09:00
2012-11-27,move,ICE BofAML MOVE Index,bond_volatility,daily,^MOVE,51.70000076293945,51.70000076293945,51.70000076293945,51.70000076293945,51.70000076293945,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/^MOVE,2026-06-05T21:39:22+09:00
2012-11-28,move,ICE BofAML MOVE Index,bond_volatility,daily,^MOVE,52.29999923706055,52.29999923706055,52.29999923706055,52.29999923706055,52.29999923706055,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/^MOVE,2026-06-05T21:39:22+09:00
2012-11-29,move,ICE BofAML MOVE Index,bond_volatility,daily,^MOVE,51.70000076293945,51.70000076293945,51.70000076293945,51.70000076293945,51.70000076293945,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/^MOVE,2026-06-05T21:39:22+09:00
2012-11-30,move,ICE BofAML MOVE Index,bond_volatility,daily,^MOVE,51.79999923706055,51.79999923706055,51.79999923706055,51.79999923706055,51.79999923706055,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/^MOVE,2026-06-05T21:39:22+09:00
2012-12-03,move,ICE BofAML MOVE Index,bond_volatility,daily,^MOVE,51.02000045776367,51.02000045776367,51.02000045776367,51.02000045776367,51.02000045776367,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/^MOVE,2026-06-05T21:39:22+09:00
2012-12-04,move,ICE BofAML MOVE Index,bond_volatility,daily,^MOVE,51.70000076293945,51.70000076293945,51.70000076293945,51.70000076293945,51.70000076293945,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/^MOVE,2026-06-05T21:39:22+09:00
2012-12-05,move,ICE BofAML MOVE Index,bond_volatility,daily,^MOVE,52.29999923706055,52.29999923706055,52.29999923706055,52.29999923706055,52.29999923706055,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/^MOVE,2026-06-05T21:39:22+09:00
2012-12-06,move,ICE BofAML MOVE Index,bond_volatility,daily,^MOVE,53.29999923706055,53.29999923706055,53.29999923706055,53.29999923706055,53.29999923706055,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/^MOVE,2026-06-05T21:39:22+09:00
2012-12-10,move,ICE BofAML MOVE Index,bond_volatility,daily,^MOVE,52.25,52.25,52.25,52.25,52.25,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/^MOVE,2026-06-05T21:39:22+09:00
2012-12-11,move,ICE BofAML MOVE Index,bond_volatility,daily,^MOVE,51.599998474121094,51.599998474121094,51.599998474121094,51.599998474121094,51.599998474121094,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/^MOVE,2026-06-05T21:39:22+09:00
2012-12-12,move,ICE BofAML MOVE Index,bond_volatility,daily,^MOVE,53.599998474121094,53.599998474121094,53.599998474121094,53.599998474121094,53.599998474121094,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/^MOVE,2026-06-05T21:39:22+09:00
2012-12-14,move,ICE BofAML MOVE Index,bond_volatility,daily,^MOVE,52.79999923706055,52.79999923706055,52.79999923706055,52.79999923706055,52.79999923706055,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/^MOVE,2026-06-05T21:39:22+09:00
2012-12-17,move,ICE BofAML MOVE Index,bond_volatility,daily,^MOVE,57.099998474121094,57.099998474121094,57.099998474121094,57.099998474121094,57.099998474121094,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/^MOVE,2026-06-05T21:39:22+09:00
2012-12-18,move,ICE BofAML MOVE Index,bond_volatility,daily,^MOVE,63.0,63.0,63.0,63.0,63.0,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/^MOVE,2026-06-05T21:39:22+09:00
2012-12-19,move,ICE BofAML MOVE Index,bond_volatility,daily,^MOVE,57.79999923706055,57.79999923706055,57.79999923706055,57.79999923706055,57.79999923706055,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/^MOVE,2026-06-05T21:39:22+09:00
2012-12-20,move,ICE BofAML MOVE Index,bond_volatility,daily,^MOVE,54.400001525878906,54.400001525878906,54.400001525878906,54.400001525878906,54.400001525878906,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/^MOVE,2026-06-05T21:39:22+09:00
2012-12-21,move,ICE BofAML MOVE Index,bond_volatility,daily,^MOVE,55.29999923706055,55.29999923706055,55.29999923706055,55.29999923706055,55.29999923706055,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/^MOVE,2026-06-05T21:39:22+09:00
2012-12-24,move,ICE BofAML MOVE Index,bond_volatility,daily,^MOVE,54.900001525878906,54.900001525878906,54.900001525878906,54.900001525878906,54.900001525878906,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/^MOVE,2026-06-05T21:39:22+09:00
2012-12-26,move,ICE BofAML MOVE Index,bond_volatility,daily,^MOVE,54.5,54.5,54.5,54.5,54.5,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/^MOVE,2026-06-05T21:39:22+09:00
2012-12-27,move,ICE BofAML MOVE Index,bond_volatility,daily,^MOVE,55.0,55.0,55.0,55.0,55.0,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/^MOVE,2026-06-05T21:39:22+09:00
2012-12-28,move,ICE BofAML MOVE Index,bond_volatility,daily,^MOVE,56.70000076293945,56.70000076293945,56.70000076293945,56.70000076293945,56.70000076293945,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/^MOVE,2026-06-05T21:39:22+09:00
2012-12-31,move,ICE BofAML MOVE Index,bond_volatility,daily,^MOVE,59.400001525878906,59.400001525878906,59.400001525878906,59.400001525878906,59.400001525878906,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/^MOVE,2026-06-05T21:39:22+09:00
2013-01-02,move,ICE BofAML MOVE Index,bond_volatility,daily,^MOVE,61.099998474121094,61.099998474121094,61.099998474121094,61.099998474121094,61.099998474121094,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/^MOVE,2026-06-05T21:39:22+09:00
2013-01-03,move,ICE BofAML MOVE Index,bond_volatility,daily,^MOVE,63.5,63.5,63.5,63.5,63.5,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/^MOVE,2026-06-05T21:39:22+09:00
2013-01-04,move,ICE BofAML MOVE Index,bond_volatility,daily,^MOVE,62.0,62.0,62.0,62.0,62.0,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/^MOVE,2026-06-05T21:39:22+09:00
2013-01-07,move,ICE BofAML MOVE Index,bond_volatility,daily,^MOVE,59.900001525878906,59.900001525878906,59.900001525878906,59.900001525878906,59.900001525878906,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/^MOVE,2026-06-05T21:39:22+09:00
2013-01-08,move,ICE BofAML MOVE Index,bond_volatility,daily,^MOVE,58.599998474121094,58.599998474121094,58.599998474121094,58.599998474121094,58.599998474121094,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/^MOVE,2026-06-05T21:39:22+09:00
2013-01-09,move,ICE BofAML MOVE Index,bond_volatility,daily,^MOVE,56.29999923706055,56.29999923706055,56.29999923706055,56.29999923706055,56.29999923706055,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/^MOVE,2026-06-05T21:39:22+09:00
2013-01-10,move,ICE BofAML MOVE Index,bond_volatility,daily,^MOVE,58.20000076293945,58.20000076293945,58.20000076293945,58.20000076293945,58.20000076293945,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/^MOVE,2026-06-05T21:39:22+09:00
2013-01-11,move,ICE BofAML MOVE Index,bond_volatility,daily,^MOVE,59.20000076293945,59.20000076293945,59.20000076293945,59.20000076293945,59.20000076293945,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/^MOVE,2026-06-05T21:39:22+09:00
2013-01-14,move,ICE BofAML MOVE Index,bond_volatility,daily,^MOVE,55.79999923706055,55.79999923706055,55.79999923706055,55.79999923706055,55.79999923706055,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/^MOVE,2026-06-05T21:39:22+09:00
2013-01-15,move,ICE BofAML MOVE Index,bond_volatility,daily,^MOVE,53.099998474121094,53.099998474121094,53.099998474121094,53.099998474121094,53.099998474121094,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/^MOVE,2026-06-05T21:39:22+09:00
2013-01-16,move,ICE BofAML MOVE Index,bond_volatility,daily,^MOVE,53.20000076293945,53.20000076293945,53.20000076293945,53.20000076293945,53.20000076293945,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/^MOVE,2026-06-05T21:39:22+09:00
2013-01-17,move,ICE BofAML MOVE Index,bond_volatility,daily,^MOVE,56.900001525878906,56.900001525878906,56.900001525878906,56.900001525878906,56.900001525878906,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/^MOVE,2026-06-05T21:39:22+09:00
2013-01-18,move,ICE BofAML MOVE Index,bond_volatility,daily,^MOVE,55.849998474121094,55.849998474121094,55.849998474121094,55.849998474121094,55.849998474121094,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/^MOVE,2026-06-05T21:39:22+09:00
2013-01-22,move,ICE BofAML MOVE Index,bond_volatility,daily,^MOVE,61.88999938964844,61.88999938964844,61.88999938964844,61.88999938964844,61.88999938964844,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/^MOVE,2026-06-05T21:39:22+09:00
2013-01-23,move,ICE BofAML MOVE Index,bond_volatility,daily,^MOVE,53.599998474121094,53.599998474121094,53.599998474121094,53.599998474121094,53.599998474121094,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/^MOVE,2026-06-05T21:39:22+09:00
2013-01-24,move,ICE BofAML MOVE Index,bond_volatility,daily,^MOVE,55.29999923706055,55.29999923706055,55.29999923706055,55.29999923706055,55.29999923706055,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/^MOVE,2026-06-05T21:39:22+09:00
2013-01-25,move,ICE BofAML MOVE Index,bond_volatility,daily,^MOVE,66.19999694824219,66.19999694824219,66.19999694824219,66.19999694824219,66.19999694824219,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/^MOVE,2026-06-05T21:39:22+09:00
2013-01-28,move,ICE BofAML MOVE Index,bond_volatility,daily,^MOVE,63.70000076293945,63.70000076293945,63.70000076293945,63.70000076293945,63.70000076293945,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/^MOVE,2026-06-05T21:39:22+09:00
2013-01-29,move,ICE BofAML MOVE Index,bond_volatility,daily,^MOVE,62.400001525878906,62.400001525878906,62.400001525878906,62.400001525878906,62.400001525878906,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/^MOVE,2026-06-05T21:39:22+09:00
2013-01-30,move,ICE BofAML MOVE Index,bond_volatility,daily,^MOVE,66.4000015258789,66.4000015258789,66.4000015258789,66.4000015258789,66.4000015258789,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/^MOVE,2026-06-05T21:39:22+09:00
2013-01-31,move,ICE BofAML MOVE Index,bond_volatility,daily,^MOVE,65.5999984741211,65.5999984741211,65.5999984741211,65.5999984741211,65.5999984741211,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/^MOVE,2026-06-05T21:39:22+09:00
2013-02-01,move,ICE BofAML MOVE Index,bond_volatility,daily,^MOVE,65.0,65.0,65.0,65.0,65.0,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/^MOVE,2026-06-05T21:39:22+09:00
2013-02-04,move,ICE BofAML MOVE Index,bond_volatility,daily,^MOVE,63.099998474121094,63.099998474121094,63.099998474121094,63.099998474121094,63.099998474121094,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/^MOVE,2026-06-05T21:39:22+09:00
2013-02-05,move,ICE BofAML MOVE Index,bond_volatility,daily,^MOVE,64.80000305175781,64.80000305175781,64.80000305175781,64.80000305175781,64.80000305175781,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/^MOVE,2026-06-05T21:39:22+09:00
2013-02-06,move,ICE BofAML MOVE Index,bond_volatility,daily,^MOVE,62.79999923706055,62.79999923706055,62.79999923706055,62.79999923706055,62.79999923706055,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/^MOVE,2026-06-05T21:39:22+09:00
2013-02-07,move,ICE BofAML MOVE Index,bond_volatility,daily,^MOVE,59.900001525878906,59.900001525878906,59.900001525878906,59.900001525878906,59.900001525878906,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/^MOVE,2026-06-05T21:39:22+09:00
2013-02-08,move,ICE BofAML MOVE Index,bond_volatility,daily,^MOVE,61.5,61.5,61.5,61.5,61.5,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/^MOVE,2026-06-05T21:39:22+09:00
2013-02-11,move,ICE BofAML MOVE Index,bond_volatility,daily,^MOVE,60.0,60.0,60.0,60.0,60.0,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/^MOVE,2026-06-05T21:39:22+09:00
2013-02-12,move,ICE BofAML MOVE Index,bond_volatility,daily,^MOVE,59.79999923706055,59.79999923706055,59.79999923706055,59.79999923706055,59.79999923706055,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/^MOVE,2026-06-05T21:39:22+09:00
2013-02-13,move,ICE BofAML MOVE Index,bond_volatility,daily,^MOVE,61.70000076293945,61.70000076293945,61.70000076293945,61.70000076293945,61.70000076293945,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/^MOVE,2026-06-05T21:39:22+09:00
2013-02-14,move,ICE BofAML MOVE Index,bond_volatility,daily,^MOVE,59.099998474121094,59.099998474121094,59.099998474121094,59.099998474121094,59.099998474121094,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/^MOVE,2026-06-05T21:39:22+09:00
2013-02-15,move,ICE BofAML MOVE Index,bond_volatility,daily,^MOVE,59.099998474121094,59.099998474121094,59.099998474121094,59.099998474121094,59.099998474121094,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/^MOVE,2026-06-05T21:39:22+09:00
2013-02-19,move,ICE BofAML MOVE Index,bond_volatility,daily,^MOVE,58.400001525878906,58.400001525878906,58.400001525878906,58.400001525878906,58.400001525878906,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/^MOVE,2026-06-05T21:39:22+09:00
2013-02-20,move,ICE BofAML MOVE Index,bond_volatility,daily,^MOVE,57.900001525878906,57.900001525878906,57.900001525878906,57.900001525878906,57.900001525878906,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/^MOVE,2026-06-05T21:39:22+09:00
2013-02-21,move,ICE BofAML MOVE Index,bond_volatility,daily,^MOVE,59.70000076293945,59.70000076293945,59.70000076293945,59.70000076293945,59.70000076293945,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/^MOVE,2026-06-05T21:39:22+09:00
2013-02-22,move,ICE BofAML MOVE Index,bond_volatility,daily,^MOVE,58.599998474121094,58.599998474121094,58.599998474121094,58.599998474121094,58.599998474121094,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/^MOVE,2026-06-05T21:39:22+09:00
2013-02-25,move,ICE BofAML MOVE Index,bond_volatility,daily,^MOVE,60.0,60.0,60.0,60.0,60.0,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/^MOVE,2026-06-05T21:39:22+09:00
2013-02-26,move,ICE BofAML MOVE Index,bond_volatility,daily,^MOVE,58.0,58.0,58.0,58.0,58.0,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/^MOVE,2026-06-05T21:39:22+09:00
2013-02-27,move,ICE BofAML MOVE Index,bond_volatility,daily,^MOVE,58.40999984741211,58.40999984741211,58.40999984741211,58.40999984741211,58.40999984741211,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/^MOVE,2026-06-05T21:39:22+09:00
2013-02-28,move,ICE BofAML MOVE Index,bond_volatility,daily,^MOVE,55.880001068115234,55.880001068115234,55.880001068115234,55.880001068115234,55.880001068115234,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/^MOVE,2026-06-05T21:39:22+09:00
2013-03-01,move,ICE BofAML MOVE Index,bond_volatility,daily,^MOVE,55.0,55.0,55.0,55.0,55.0,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/^MOVE,2026-06-05T21:39:22+09:00
2013-03-04,move,ICE BofAML MOVE Index,bond_volatility,daily,^MOVE,53.900001525878906,53.900001525878906,53.900001525878906,53.900001525878906,53.900001525878906,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/^MOVE,2026-06-05T21:39:22+09:00
2013-03-05,move,ICE BofAML MOVE Index,bond_volatility,daily,^MOVE,56.5,56.5,56.5,56.5,56.5,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/^MOVE,2026-06-05T21:39:22+09:00
2013-03-07,move,ICE BofAML MOVE Index,bond_volatility,daily,^MOVE,60.5,60.5,60.5,60.5,60.5,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/^MOVE,2026-06-05T21:39:22+09:00
2013-03-08,move,ICE BofAML MOVE Index,bond_volatility,daily,^MOVE,58.099998474121094,58.099998474121094,58.099998474121094,58.099998474121094,58.099998474121094,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/^MOVE,2026-06-05T21:39:22+09:00
