ticker,period,buyback_count,dividend_count,insider_count,total_count,buyback_event_flag,buyback_count_3m,buyback_count_zscore_own_6m,dividend_event_flag,dividend_count_3m,dividend_count_zscore_own_6m,insider_event_flag,insider_count_3m,insider_count_zscore_own_6m,event_activity_score,event_activity_bucket
007810,2026-01-01,0,0,1,1,False,0,,False,0,,True,1,2.041241452319315,0.3333333333333333,normal
007810,2026-02-01,0,1,1,2,False,0,,True,1,2.041241452319315,True,2,1.2909944487358056,0.6075828707279838,elevated_activity
007810,2026-03-01,0,0,2,2,False,0,,False,1,-0.408248290463863,True,4,1.6329931618554523,0.302749430154621,normal
007810,2026-04-01,0,0,1,1,False,0,,False,1,-0.408248290463863,True,4,0.22140372138502373,0.1851169767820853,normal
007810,2026-05-01,0,0,0,0,False,0,,False,0,-0.408248290463863,False,3,-1.1070186069251189,0.07441511608957342,quiet
007810,2026-06-01,0,0,0,0,False,0,,False,0,-0.408248290463863,False,1,-1.1070186069251189,0.07441511608957342,quiet
008730,2025-06-01,0,0,0,0,False,0,,False,0,,False,0,,0.0,quiet
008730,2025-07-01,0,0,3,3,False,0,,False,0,,True,3,,0.0,quiet
008730,2025-08-01,0,0,4,4,False,0,,False,0,,True,7,,0.0,quiet
008730,2025-09-01,0,0,1,1,False,0,,False,0,,True,8,-0.5477225575051661,0.12102312020790283,quiet
008730,2025-10-01,0,0,3,3,False,0,,False,0,,True,8,0.4868644955601475,0.20723870796334562,normal
008730,2025-11-01,0,0,0,0,False,0,,False,0,,False,4,-1.0644053746097522,0.07796621878252065,quiet
008730,2025-12-01,0,0,2,2,False,0,,False,0,,True,5,-0.11322770341445947,0.15723102471546171,normal
008730,2026-01-01,0,0,0,0,False,0,,False,0,,False,2,-1.0206207261596576,0.0816149394866952,quiet
008730,2026-02-01,0,1,0,1,False,0,,True,1,2.041241452319315,False,2,-0.7905694150420947,0.4341192154131588,normal
008730,2026-03-01,0,0,0,0,False,0,,False,1,-0.408248290463863,False,0,-0.6269623282193989,0.11441980598171675,quiet
008730,2026-04-01,0,0,1,1,False,0,,False,1,-0.408248290463863,True,1,0.5976143046671963,0.21646785872226637,normal
008730,2026-05-01,0,0,0,0,False,0,,False,0,-0.408248290463863,False,1,-0.5976143046671963,0.11686547461106696,quiet
008730,2026-06-01,0,0,0,0,False,0,,False,0,-0.408248290463863,False,1,-0.4082482904638612,0.13264597579467824,quiet
008770,2025-06-01,0,0,0,0,False,0,,False,0,,False,0,,0.0,quiet
008770,2025-07-01,0,0,0,0,False,0,,False,0,,False,0,,0.0,quiet
008770,2025-08-01,0,0,0,0,False,0,,False,0,,False,0,,0.0,quiet
008770,2025-09-01,0,0,0,0,False,0,,False,0,,False,0,,0.0,quiet
008770,2025-10-01,0,0,0,0,False,0,,False,0,,False,0,,0.0,quiet
008770,2025-11-01,0,0,0,0,False,0,,False,0,,False,0,,0.0,quiet
008770,2025-12-01,0,0,0,0,False,0,,False,0,,False,0,,0.0,quiet
008770,2026-01-01,0,0,0,0,False,0,,False,0,,False,0,,0.0,quiet
008770,2026-02-01,0,0,0,0,False,0,,False,0,,False,0,,0.0,quiet
008770,2026-03-01,0,0,3,3,False,0,,False,0,,True,3,2.041241452319315,0.3333333333333333,normal
008770,2026-04-01,0,0,3,3,False,0,,False,0,,True,6,1.2909944487358056,0.27424953739465047,normal
008770,2026-05-01,0,0,2,2,False,0,,False,0,,True,8,0.4428074427700477,0.20356728689750395,normal
008770,2026-06-01,0,0,1,1,False,0,,False,0,,True,6,-0.3627381250550058,0.13643848957874952,quiet
008930,2025-06-01,0,0,4,4,False,0,,False,0,,True,4,,0.0,quiet
008930,2025-07-01,0,0,3,3,False,0,,False,0,,True,7,,0.0,quiet
008930,2025-08-01,0,0,1,1,False,0,,False,0,,True,8,,0.0,quiet
008930,2025-09-01,0,0,3,3,False,0,,False,0,,True,7,0.1986798535597566,0.18322332112997972,normal
008930,2025-10-01,0,0,5,5,False,0,,False,0,,True,9,1.2135597524338357,0.267796646036153,normal
008930,2025-11-01,0,0,4,4,False,0,,False,0,,True,12,0.4879500364742665,0.20732916970618886,normal
008930,2025-12-01,0,0,8,8,False,0,,False,0,,True,17,1.6903085094570331,0.3075257091214194,normal
008930,2026-01-01,3,0,17,20,True,3,2.041241452319315,False,0,,True,29,1.8662778992633737,0.6555231582719477,elevated_activity
008930,2026-02-01,1,0,8,9,True,4,0.27524094128159016,False,0,,True,33,0.09824718648648242,0.5081872655405402,elevated_activity
008930,2026-03-01,0,5,6,11,False,4,-0.5504818825631802,True,5,2.041241452319315,True,31,-0.42640143271122083,0.46446654727406494,normal
008930,2026-04-01,0,0,6,6,False,1,-0.5504818825631802,False,5,-0.408248290463863,True,20,-0.47318111855736,0.12723490678688668,quiet
008930,2026-05-01,0,0,0,0,False,0,-0.5504818825631802,False,5,-0.408248290463863,False,12,-1.362510786586424,0.053124101117797994,quiet
008930,2026-06-01,0,0,1,1,False,0,-0.5504818825631802,False,0,-0.408248290463863,True,7,-0.8760057597568057,0.09366618668693287,quiet
009150,2025-06-01,0,0,0,0,False,0,,False,0,,False,0,,0.0,quiet
009150,2025-07-01,0,0,2,2,False,0,,False,0,,True,2,,0.0,quiet
009150,2025-08-01,0,0,1,1,False,0,,False,0,,True,3,,0.0,quiet
009150,2025-09-01,0,0,1,1,False,0,,False,0,,True,4,0.0,0.16666666666666666,normal
009150,2025-10-01,0,0,2,2,False,0,,False,0,,True,4,0.9561828874675149,0.24634857395562623,normal
009150,2025-11-01,0,0,1,1,False,0,,False,0,,True,4,-0.22140372138502393,0.148216356551248,quiet
009150,2025-12-01,0,0,2,2,False,0,,False,0,,True,5,0.9128709291752769,0.24273924409793976,normal
009150,2026-01-01,0,1,3,4,False,0,,True,1,2.041241452319315,True,6,1.632993161855452,0.6360827634879543,elevated_activity
009150,2026-02-01,0,0,4,4,False,0,,False,1,-0.408248290463863,True,9,1.568231358408553,0.29735261320071277,normal
009150,2026-03-01,0,0,3,3,False,0,,False,1,-0.408248290463863,True,10,0.4767312946227961,0.20639427455189965,normal
009150,2026-04-01,0,0,2,2,False,0,,False,0,-0.408248290463863,True,9,-0.4767312946227961,0.12693905878143366,quiet
009150,2026-05-01,0,0,1,1,False,0,,False,0,-0.408248290463863,True,6,-1.4301938838683883,0.04748384301096764,quiet
009150,2026-06-01,0,0,2,2,False,0,,False,0,-0.408248290463863,True,5,-0.4767312946227961,0.12693905878143366,quiet
009240,2025-06-01,0,0,1,1,False,0,,False,0,,True,1,,0.0,quiet
009240,2025-07-01,0,0,1,1,False,0,,False,0,,True,2,,0.0,quiet
009240,2025-08-01,0,0,0,0,False,0,,False,0,,False,2,,0.0,quiet
009240,2025-09-01,0,0,3,3,False,0,,False,0,,True,4,1.390758974918296,0.28256324790985804,normal
009240,2025-10-01,0,0,1,1,False,0,,False,0,,True,4,-0.18257418583505533,0.15145215118041205,normal
009240,2025-11-01,0,0,0,0,False,0,,False,0,,False,4,-0.9128709291752769,0.09059408923539358,quiet
009240,2025-12-01,0,0,2,2,False,0,,False,0,,True,3,0.7128324356402512,0.22606936963668758,normal
009240,2026-01-01,0,0,0,0,False,0,,False,0,,False,2,-0.7905694150420948,0.10078588207982543,quiet
009240,2026-02-01,0,0,0,0,False,0,,False,0,,False,2,-0.7905694150420948,0.10078588207982543,quiet
009240,2026-03-01,0,0,0,0,False,0,,False,0,,False,0,-0.5976143046671967,0.11686547461106694,quiet
009240,2026-04-01,0,0,2,2,False,0,,False,0,,True,2,1.2909944487358056,0.27424953739465047,normal
009240,2026-05-01,0,0,1,1,False,0,,False,0,,True,3,0.16951587590520253,0.1807929896587669,normal
009240,2026-06-01,0,0,0,0,False,0,,False,0,,False,3,-0.5976143046671968,0.11686547461106693,quiet
009420,2025-06-01,0,0,0,0,False,0,,False,0,,False,0,,0.0,quiet
009420,2025-07-01,2,0,0,2,True,2,,False,0,,False,0,,0.5,elevated_activity
009420,2025-08-01,0,0,0,0,False,2,,False,0,,False,0,,0.0,quiet
009420,2025-09-01,0,0,0,0,False,2,-0.5,False,0,,False,0,,0.0,quiet
009420,2025-10-01,2,0,2,4,True,2,1.0954451150103321,False,0,,True,2,1.788854381999832,0.649071198499986,elevated_activity
009420,2025-11-01,0,0,0,0,False,2,-0.6454972243679027,False,0,,False,2,-0.408248290463863,0.13264597579467807,quiet
009420,2025-12-01,0,0,0,0,False,2,-0.6454972243679027,False,0,,False,2,-0.408248290463863,0.13264597579467807,quiet
009420,2026-01-01,0,0,1,1,False,0,-0.40824829046386296,False,0,,True,1,0.5976143046671968,0.2164678587222664,normal
009420,2026-02-01,1,0,0,1,True,1,0.5976143046671968,False,0,,False,1,-0.5976143046671968,0.4501988079444003,normal
009420,2026-03-01,3,0,0,3,True,4,1.5811388300841895,False,0,,False,1,-0.5976143046671968,0.4501988079444003,normal
009420,2026-04-01,1,0,2,3,True,5,0.14256648712805023,False,0,,True,2,1.7928429140015905,0.6494035761667992,elevated_activity
009420,2026-05-01,1,0,4,5,True,5,0.0,False,0,,True,6,1.7685320544750178,0.6473776712062514,elevated_activity
009420,2026-06-01,0,0,0,0,False,2,-0.9128709291752769,False,0,,False,6,-0.7282190812544193,0.10598174322879839,quiet
009520,2025-06-01,0,0,0,0,False,0,,False,0,,False,0,,0.0,quiet
009520,2025-07-01,0,0,0,0,False,0,,False,0,,False,0,,0.0,quiet
009520,2025-08-01,0,0,0,0,False,0,,False,0,,False,0,,0.0,quiet
009520,2025-09-01,0,0,0,0,False,0,,False,0,,False,0,,0.0,quiet
009520,2025-10-01,0,0,0,0,False,0,,False,0,,False,0,,0.0,quiet
009520,2025-11-01,0,0,0,0,False,0,,False,0,,False,0,,0.0,quiet
009520,2025-12-01,0,0,0,0,False,0,,False,0,,False,0,,0.0,quiet
009520,2026-01-01,0,0,0,0,False,0,,False,0,,False,0,,0.0,quiet
009520,2026-02-01,0,2,0,2,False,0,,True,2,2.041241452319315,False,0,,0.5,elevated_activity
009520,2026-03-01,0,0,0,0,False,0,,False,2,-0.408248290463863,False,0,,0.0,quiet
009520,2026-04-01,0,0,0,0,False,0,,False,2,-0.408248290463863,False,0,,0.0,quiet
009520,2026-05-01,0,0,0,0,False,0,,False,0,-0.408248290463863,False,0,,0.0,quiet
009520,2026-06-01,0,0,0,0,False,0,,False,0,-0.408248290463863,False,0,,0.0,quiet
009540,2025-06-01,0,0,0,0,False,0,,False,0,,False,0,,0.0,quiet
009540,2025-07-01,0,2,0,2,False,0,,True,2,,False,0,,0.5,elevated_activity
009540,2025-08-01,0,2,0,2,False,0,,True,4,,False,0,,0.5,elevated_activity
009540,2025-09-01,0,0,0,0,False,0,,False,4,-0.8660254037844387,False,0,,0.0,quiet
009540,2025-10-01,0,0,1,1,False,0,,False,2,-0.7302967433402215,True,1,1.788854381999832,0.31573786516665264,normal
009540,2025-11-01,0,0,3,3,False,0,,False,0,-0.6454972243679028,True,4,1.9266865889711313,0.327223882414261,normal
009540,2025-12-01,0,1,0,1,False,0,,True,1,0.16951587590520256,False,4,-0.5504818825631803,0.4541265097864016,normal
009540,2026-01-01,0,0,0,0,False,0,,False,1,-0.5976143046671968,False,3,-0.5504818825631803,0.12079317645306831,quiet
009540,2026-02-01,0,5,0,5,False,0,,True,6,2.0,False,0,-0.5504818825631803,0.4541265097864016,normal
009540,2026-03-01,0,0,1,1,False,0,,False,5,-0.5,True,1,0.14256648712805023,0.17854720726067086,normal
009540,2026-04-01,0,0,1,1,False,0,,False,5,-0.5,True,2,0.14256648712805023,0.17854720726067086,normal
009540,2026-05-01,0,0,0,0,False,0,,False,0,-0.5,False,2,-0.6454972243679031,0.11287523130267474,quiet
009540,2026-06-01,0,0,0,0,False,0,,False,0,-0.4082482904638631,False,1,-0.6454972243679031,0.11287523130267474,quiet
009830,2025-06-01,0,0,0,0,False,0,,False,0,,False,0,,0.0,quiet
009830,2025-07-01,0,0,2,2,False,0,,False,0,,True,2,,0.0,quiet
009830,2025-08-01,0,0,0,0,False,0,,False,0,,False,2,,0.0,quiet
009830,2025-09-01,0,0,0,0,False,0,,False,0,,False,2,-0.5,0.125,quiet
009830,2025-10-01,0,0,2,2,False,0,,False,0,,True,2,1.0954451150103321,0.25795375958419436,normal
009830,2025-11-01,0,0,4,4,False,0,,False,0,,True,6,1.6329931618554523,0.302749430154621,normal
009830,2025-12-01,0,1,0,1,False,0,,True,1,2.041241452319315,False,6,-0.816496580927726,0.43195861825602283,normal
009830,2026-01-01,2,0,6,8,True,2,2.041241452319315,False,1,-0.408248290463863,True,10,1.5811388300841895,0.6317615691736824,elevated_activity
009830,2026-02-01,0,0,5,5,False,2,-0.408248290463863,False,1,-0.408248290463863,True,11,0.845511689404986,0.23712597411708217,normal
009830,2026-03-01,0,0,4,4,False,2,-0.408248290463863,False,0,-0.408248290463863,True,15,0.23063280200722122,0.18588606683393508,normal
009830,2026-04-01,0,0,75,75,False,0,-0.408248290463863,False,0,-0.408248290463863,True,84,2.036234783565575,0.3333333333333333,normal
009830,2026-05-01,0,0,0,0,False,0,-0.408248290463863,False,0,-0.408248290463863,False,79,-0.5084307605124754,0.12429743662396038,quiet
009830,2026-06-01,0,0,0,0,False,0,-0.408248290463863,False,0,,False,75,-0.5084307605124754,0.12429743662396038,quiet
009970,2025-06-01,0,0,0,0,False,0,,False,0,,False,0,,0.0,quiet
009970,2025-07-01,0,0,0,0,False,0,,False,0,,False,0,,0.0,quiet
009970,2025-08-01,0,2,0,2,False,0,,True,2,,False,0,,0.5,elevated_activity
009970,2025-09-01,0,3,0,3,False,0,,True,5,1.1666666666666665,False,0,,0.5,elevated_activity
009970,2025-10-01,0,0,4,4,False,0,,False,5,-0.7071067811865475,True,4,1.788854381999832,0.31573786516665264,normal
009970,2025-11-01,0,0,0,0,False,0,,False,3,-0.626962328219399,False,4,-0.408248290463863,0.13264597579467807,quiet
009970,2025-12-01,0,1,0,1,False,0,,True,1,0.0,False,4,-0.408248290463863,0.4659793091280114,normal
009970,2026-01-01,0,0,1,1,False,0,,False,1,-0.7905694150420948,True,1,0.10403129732205985,0.17533594144350498,normal
009970,2026-02-01,0,0,0,0,False,0,,False,1,-0.5504818825631803,False,1,-0.5201564866102993,0.12332029278247507,quiet
009970,2026-03-01,0,4,1,5,False,0,,True,4,1.9765946491191377,True,2,0.0,0.5,elevated_activity
009970,2026-04-01,0,0,0,0,False,0,,False,4,-0.5201564866102995,False,1,-0.645497224367903,0.11287523130267474,quiet
009970,2026-05-01,0,0,0,0,False,0,,False,4,-0.5201564866102995,False,1,-0.645497224367903,0.11287523130267474,quiet
009970,2026-06-01,0,0,0,0,False,0,,False,0,-0.408248290463863,False,0,-0.645497224367903,0.11287523130267474,quiet
010060,2025-06-01,0,0,0,0,False,0,,False,0,,False,0,,0.0,quiet
010060,2025-07-01,0,0,0,0,False,0,,False,0,,False,0,,0.0,quiet
010060,2025-08-01,0,0,0,0,False,0,,False,0,,False,0,,0.0,quiet
010060,2025-09-01,0,0,1,1,False,0,,False,0,,True,1,1.5,0.2916666666666667,normal
010060,2025-10-01,0,0,3,3,False,0,,False,0,,True,4,1.6873229754642152,0.30727691462201795,normal
010060,2025-11-01,0,0,0,0,False,0,,False,0,,False,4,-0.5504818825631802,0.12079317645306831,quiet
010060,2025-12-01,0,2,0,2,False,0,,True,2,2.041241452319315,False,3,-0.5504818825631802,0.4541265097864016,normal
010060,2026-01-01,0,0,3,3,False,0,,False,2,-0.408248290463863,True,3,1.245504737559055,0.2704587281299213,normal
010060,2026-02-01,2,1,0,3,True,2,2.041241452319315,True,3,0.5976143046671968,False,3,-0.792593923901217,0.7672838396748985,high_activity
010060,2026-03-01,0,0,0,0,False,2,-0.408248290463863,False,1,-0.5976143046671968,False,3,-0.6454972243679028,0.11287523130267478,quiet
010060,2026-04-01,0,0,2,2,False,2,-0.408248290463863,False,1,-0.5976143046671968,True,2,0.8777472595071583,0.2398122716255965,normal
010060,2026-05-01,0,0,3,3,False,0,-0.408248290463863,False,0,-0.5976143046671968,True,5,1.107018606925119,0.2589182172437599,normal
010060,2026-06-01,0,0,0,0,False,0,-0.408248290463863,False,0,-0.4082482904638631,False,5,-0.8856148855400953,0.09286542620499205,quiet
010120,2025-06-01,0,0,0,0,False,0,,False,0,,False,0,,0.0,quiet
010120,2025-07-01,0,0,0,0,False,0,,False,0,,False,0,,0.0,quiet
010120,2025-08-01,1,0,1,2,True,1,,False,0,,True,1,,0.5,elevated_activity
010120,2025-09-01,2,0,18,20,True,3,1.3055824196677337,False,0,,True,19,1.497868560202187,0.624822380016849,elevated_activity
010120,2025-10-01,1,0,1,2,True,4,0.23904572186687867,False,0,,True,20,-0.38254602783800296,0.46812116434683304,normal
010120,2025-11-01,0,0,0,0,False,3,-0.816496580927726,False,0,,False,19,-0.4628439340464918,0.128096338829459,quiet
010120,2025-12-01,0,0,0,0,False,1,-0.816496580927726,False,0,,False,1,-0.4628439340464918,0.128096338829459,quiet
010120,2026-01-01,0,0,3,3,False,0,-0.816496580927726,False,0,,True,3,-0.11860468708417246,0.15678294274298563,normal
010120,2026-02-01,0,2,0,2,False,0,-0.5976143046671968,True,2,2.041241452319315,False,3,-0.5151221963699316,0.45707315030250567,normal
010120,2026-03-01,1,0,1,2,True,1,1.2909944487358056,False,2,-0.408248290463863,True,4,0.14256648712805012,0.5118805405940042,elevated_activity
010120,2026-04-01,1,0,49,50,True,2,1.2909944487358056,False,2,-0.408248290463863,True,50,2.0376661047909255,0.6666666666666666,elevated_activity
010120,2026-05-01,0,0,6,6,False,2,-0.6454972243679027,False,0,-0.408248290463863,True,56,-0.19838499203574844,0.15013458399702095,normal
010120,2026-06-01,0,0,0,0,False,1,-0.6454972243679027,False,0,-0.408248290463863,False,55,-0.5089006317438763,0.1242582806880103,quiet
010130,2025-06-01,0,0,0,0,False,0,,False,0,,False,0,,0.0,quiet
010130,2025-07-01,0,0,2,2,False,0,,False,0,,True,2,,0.0,quiet
010130,2025-08-01,0,0,0,0,False,0,,False,0,,False,2,,0.0,quiet
010130,2025-09-01,2,0,0,2,True,2,1.5,False,0,,False,2,-0.5,0.4583333333333333,normal
010130,2025-10-01,0,0,2,2,False,2,-0.447213595499958,False,0,,True,2,1.0954451150103321,0.25795375958419436,normal
010130,2025-11-01,0,0,3,3,False,2,-0.408248290463863,False,0,,True,5,1.3793171220826776,0.2816097601735565,normal
010130,2025-12-01,0,2,2,4,False,0,-0.408248290463863,True,2,2.041241452319315,True,7,0.4082482904638631,0.5340206908719886,elevated_activity
010130,2026-01-01,0,0,3,3,False,0,-0.408248290463863,False,2,-0.408248290463863,True,8,0.9759000729485332,0.2479916727457111,normal
010130,2026-02-01,0,0,0,0,False,0,-0.408248290463863,False,2,-0.408248290463863,False,5,-1.2198750911856666,0.06501040906786111,quiet
010130,2026-03-01,0,0,1,1,False,0,,False,0,-0.408248290463863,True,4,-0.7128324356402512,0.10726396369664574,quiet
010130,2026-04-01,0,0,1,1,False,0,,False,0,-0.408248290463863,True,2,-0.5504818825631803,0.12079317645306831,quiet
010130,2026-05-01,0,2,3,5,False,0,,True,2,1.2909944487358056,True,5,1.1009637651263604,0.5917469804271968,elevated_activity
010130,2026-06-01,0,0,0,0,False,0,,False,2,-0.408248290463863,False,4,-0.9759000729485332,0.08534166058762223,quiet
010140,2025-06-01,0,0,0,0,False,0,,False,0,,False,0,,0.0,quiet
010140,2025-07-01,0,0,1,1,False,0,,False,0,,True,1,,0.0,quiet
010140,2025-08-01,0,0,1,1,False,0,,False,0,,True,2,,0.0,quiet
010140,2025-09-01,0,0,1,1,False,0,,False,0,,True,3,0.5,0.20833333333333334,normal
010140,2025-10-01,0,0,1,1,False,0,,False,0,,True,3,0.44721359549995787,0.20393446629166315,normal
010140,2025-11-01,0,0,1,1,False,0,,False,0,,True,3,0.4082482904638629,0.20068735753865527,normal
010140,2025-12-01,0,0,3,3,False,0,,False,0,,True,5,2.041241452319315,0.3333333333333333,normal
010140,2026-01-01,0,0,1,1,False,0,,False,0,,True,5,-0.4082482904638629,0.1326459757946781,quiet
010140,2026-02-01,0,0,1,1,False,0,,False,0,,True,5,-0.4082482904638629,0.1326459757946781,quiet
010140,2026-03-01,0,0,2,2,False,0,,False,0,,True,4,0.5976143046671968,0.2164678587222664,normal
010140,2026-04-01,0,0,1,1,False,0,,False,0,,True,4,-0.5976143046671968,0.11686547461106693,quiet
010140,2026-05-01,0,0,1,1,False,0,,False,0,,True,4,-0.5976143046671968,0.11686547461106693,quiet
010140,2026-06-01,0,0,1,1,False,0,,False,0,,True,3,-0.40824829046386324,0.13264597579467807,quiet
010170,2025-06-01,0,0,0,0,False,0,,False,0,,False,0,,0.0,quiet
010170,2025-07-01,0,0,0,0,False,0,,False,0,,False,0,,0.0,quiet
010170,2025-08-01,0,0,0,0,False,0,,False,0,,False,0,,0.0,quiet
010170,2025-09-01,0,0,1,1,False,0,,False,0,,True,1,1.5,0.2916666666666667,normal
010170,2025-10-01,0,0,0,0,False,0,,False,0,,False,1,-0.447213595499958,0.12939886704167017,quiet
010170,2025-11-01,0,0,0,0,False,0,,False,0,,False,1,-0.408248290463863,0.13264597579467807,quiet
010170,2025-12-01,0,0,2,2,False,0,,False,0,,True,2,1.7928429140015905,0.31607024283346585,normal
010170,2026-01-01,0,0,3,3,False,0,,False,0,,True,5,1.5811388300841895,0.2984282358403491,normal
010170,2026-02-01,0,0,2,2,False,0,,False,0,,True,7,0.5504818825631804,0.21254015688026504,normal
010170,2026-03-01,0,0,5,5,False,0,,False,0,,True,10,1.5811388300841898,0.29842823584034917,normal
010170,2026-04-01,0,0,1,1,False,0,,False,0,,True,8,-0.6773488747516605,0.1102209271040283,quiet
010170,2026-05-01,0,0,2,2,False,0,,False,0,,True,8,-0.36273812505500586,0.13643848957874952,quiet
010170,2026-06-01,0,0,0,0,False,0,,False,0,,False,3,-1.2579336245387982,0.06183886462176682,quiet
010950,2025-06-01,0,0,0,0,False,0,,False,0,,False,0,,0.0,quiet
010950,2025-07-01,0,0,0,0,False,0,,False,0,,False,0,,0.0,quiet
010950,2025-08-01,0,0,1,1,False,0,,False,0,,True,1,,0.0,quiet
010950,2025-09-01,0,0,0,0,False,0,,False,0,,False,1,-0.5,0.125,quiet
010950,2025-10-01,0,0,0,0,False,0,,False,0,,False,1,-0.4472135954999579,0.12939886704167017,quiet
010950,2025-11-01,0,0,0,0,False,0,,False,0,,False,0,-0.408248290463863,0.13264597579467807,quiet
010950,2025-12-01,0,0,0,0,False,0,,False,0,,False,0,-0.408248290463863,0.13264597579467807,quiet
010950,2026-01-01,0,0,1,1,False,0,,False,0,,True,1,1.2909944487358056,0.27424953739465047,normal
010950,2026-02-01,0,2,2,4,False,0,,True,2,2.041241452319315,True,3,1.7928429140015905,0.6494035761667992,elevated_activity
010950,2026-03-01,0,0,2,2,False,0,,False,2,-0.408248290463863,True,5,1.1866111313364178,0.26555092761136817,normal
010950,2026-04-01,0,0,1,1,False,0,,False,2,-0.408248290463863,True,5,0.0,0.16666666666666666,normal
010950,2026-05-01,0,0,0,0,False,0,,False,0,-0.408248290463863,False,3,-1.1180339887498947,0.07349716760417545,quiet
010950,2026-06-01,0,0,0,0,False,0,,False,0,-0.408248290463863,False,1,-1.1180339887498947,0.07349716760417545,quiet
011070,2025-06-01,0,0,0,0,False,0,,False,0,,False,0,,0.0,quiet
011070,2025-07-01,0,0,0,0,False,0,,False,0,,False,0,,0.0,quiet
011070,2025-08-01,0,0,0,0,False,0,,False,0,,False,0,,0.0,quiet
011070,2025-09-01,0,0,0,0,False,0,,False,0,,False,0,,0.0,quiet
011070,2025-10-01,0,0,0,0,False,0,,False,0,,False,0,,0.0,quiet
011070,2025-11-01,0,0,0,0,False,0,,False,0,,False,0,,0.0,quiet
011070,2025-12-01,0,1,1,2,False,0,,True,1,2.041241452319315,True,1,2.041241452319315,0.6666666666666666,elevated_activity
011070,2026-01-01,0,2,3,5,False,0,,True,3,1.7928429140015905,True,4,1.9266865889711313,0.6605572157475943,elevated_activity
011070,2026-02-01,0,0,0,0,False,0,,False,3,-0.5976143046671968,False,4,-0.5504818825631803,0.12079317645306831,quiet
011070,2026-03-01,0,0,1,1,False,0,,False,2,-0.5976143046671968,True,4,0.14256648712805023,0.17854720726067086,normal
011070,2026-04-01,0,0,3,3,False,0,,False,0,-0.5976143046671968,True,4,1.2198750911856666,0.2683229242654722,normal
011070,2026-05-01,0,0,0,0,False,0,,False,0,-0.5976143046671968,False,4,-0.9759000729485332,0.08534166058762223,quiet
011070,2026-06-01,0,0,0,0,False,0,,False,0,-0.408248290463863,False,3,-0.792593923901217,0.10061717300823192,quiet
011170,2025-06-01,0,0,0,0,False,0,,False,0,,False,0,,0.0,quiet
011170,2025-07-01,0,2,0,2,False,0,,True,2,,False,0,,0.5,elevated_activity
011170,2025-08-01,0,0,0,0,False,0,,False,2,,False,0,,0.0,quiet
011170,2025-09-01,0,0,0,0,False,0,,False,2,-0.5,False,0,,0.0,quiet
011170,2025-10-01,0,0,0,0,False,0,,False,0,-0.4472135954999579,False,0,,0.0,quiet
011170,2025-11-01,0,0,1,1,False,0,,False,0,-0.408248290463863,True,1,2.041241452319315,0.3333333333333333,normal
011170,2025-12-01,0,1,3,4,False,0,,True,1,0.5976143046671968,True,4,1.9266865889711313,0.6605572157475943,elevated_activity
011170,2026-01-01,0,0,0,0,False,0,,False,1,-0.40824829046386296,False,4,-0.5504818825631803,0.12079317645306831,quiet
011170,2026-02-01,0,2,0,2,False,0,,True,3,1.7928429140015905,False,3,-0.5504818825631803,0.4541265097864016,normal
011170,2026-03-01,0,0,1,1,False,0,,False,2,-0.5976143046671968,True,1,0.14256648712805023,0.17854720726067086,normal
011170,2026-04-01,0,0,2,2,False,0,,False,2,-0.5976143046671968,True,3,0.7128324356402512,0.22606936963668758,normal
011170,2026-05-01,0,0,0,0,False,0,,False,0,-0.5976143046671968,False,3,-0.7905694150420948,0.10078588207982543,quiet
011170,2026-06-01,0,0,0,0,False,0,,False,0,-0.408248290463863,False,2,-0.5976143046671969,0.11686547461106693,quiet
011200,2025-06-01,0,0,0,0,False,0,,False,0,,False,0,,0.0,quiet
011200,2025-07-01,0,0,0,0,False,0,,False,0,,False,0,,0.0,quiet
011200,2025-08-01,1,0,1,2,True,1,,False,0,,True,1,,0.5,elevated_activity
011200,2025-09-01,1,0,5,6,True,2,0.8660254037844387,False,0,,True,6,1.47029408822941,0.6225245073524509,elevated_activity
011200,2025-10-01,0,0,0,0,False,2,-0.7302967433402215,False,0,,False,6,-0.5535187248173309,0.12054010626522242,quiet
011200,2025-11-01,0,0,0,0,False,1,-0.6454972243679028,False,0,,False,5,-0.5,0.125,quiet
011200,2025-12-01,0,0,0,0,False,0,-0.6454972243679028,False,0,,False,0,-0.5,0.125,quiet
011200,2026-01-01,0,0,0,0,False,0,-0.6454972243679028,False,0,,False,0,-0.5,0.125,quiet
011200,2026-02-01,0,2,0,2,False,0,-0.408248290463863,True,2,2.041241452319315,False,0,-0.408248290463863,0.4659793091280114,normal
011200,2026-03-01,0,0,1,1,False,0,,False,2,-0.408248290463863,True,1,2.041241452319315,0.3333333333333333,normal
011200,2026-04-01,0,0,1,1,False,0,,False,2,-0.408248290463863,True,2,1.2909944487358056,0.27424953739465047,normal
011200,2026-05-01,0,0,0,0,False,0,,False,0,-0.408248290463863,False,2,-0.6454972243679027,0.11287523130267478,quiet
011200,2026-06-01,0,0,0,0,False,0,,False,0,-0.408248290463863,False,1,-0.6454972243679027,0.11287523130267478,quiet
011210,2025-06-01,0,0,0,0,False,0,,False,0,,False,0,,0.0,quiet
011210,2025-07-01,0,0,3,3,False,0,,False,0,,True,3,,0.0,quiet
011210,2025-08-01,0,0,0,0,False,0,,False,0,,False,3,,0.0,quiet
