ticker,snapshot_date,sector,forward_per,eps_growth_expected,forward_valuation_score,close_price,forward_eps,peg_ratio,peg_sector_pct,peg_mkt_pct,peg_composite_score,peg_bucket
222080,2026-06-05,기계·장비,,,,10580.0,,,,,,no_coverage
499790,2026-06-05,기타금융,17.884545122396784,1.8014329580348005,0.4087761368621144,48950.0,2737.0,0.09927954877603214,0.28205128205128205,0.2754237288135593,0.5633624274054162,deep_value
00088K,2026-06-05,화학,4.48763975792389,1.4749936532114751,0.7067994847053576,43750.0,9749.0,0.03042480724003821,0.14814814814814814,0.08898305084745763,0.7793256682786047,deep_value
086450,2026-06-05,제약,8.986828774062817,0.3520547945205479,0.4967221135029354,17740.0,1974.0,0.2552678990297999,0.42105263157894735,0.5063559322033898,0.537834740961994,deep_value
005690,2026-06-05,전기·전자,14.680616740088105,0.353204172876304,0.44302452179301444,13330.0,908.0,0.4156410899830852,0.6375,0.6461864406779662,0.40276226089650724,deep_value
030190,2026-06-05,IT 서비스,8.901515151515152,0.21939953810623547,0.4472158070310495,14100.0,1584.0,0.40572169059011187,0.6774193548387096,0.6398305084745762,0.38489822609616997,deep_value
094170,2026-06-05,전기·전자,,,,38650.0,,,,,,no_coverage
010780,2026-06-05,비금속,6.40774320019603,-3.2901234567901234,0.4166666666666667,26150.0,4081.0,,,,0.4166666666666667,no_coverage
006120,2026-06-05,기타금융,,,,45450.0,,,,,,no_coverage
079900,2026-06-05,기계·장비,23.632385120350108,0.057380842202684024,0.28498297745752627,54000.0,2285.0,4.118514858473912,1.0,0.9661016949152542,0.14249148872876313,expensive
046890,2026-06-05,전기·전자,,,,12900.0,,,,,,no_coverage
214320,2026-06-05,일반서비스,7.133166726169225,0.22101133391455963,0.5354340515630839,19980.0,2801.0,0.3227511729749943,0.5714285714285714,0.5614406779661016,0.48200274006725624,deep_value
122870,2026-06-05,오락·문화,13.525390625,0.5562310030395137,0.3383901432913591,41550.0,3072.0,0.2431613942964481,0.6,0.4894067796610169,0.36919507164567955,deep_value
052400,2026-06-05,IT 서비스,6.7987299834345665,0.4176125244618396,0.5199763923834374,49250.0,7244.0,0.16279995414878456,0.4838709677419355,0.3792372881355932,0.518052712320751,deep_value
036530,2026-06-05,기타금융,4.420854608976081,0.40080311205922947,0.5586861588656042,49350.0,11163.0,0.1102999072602705,0.3076923076923077,0.288135593220339,0.6254969255866483,deep_value
014620,2026-06-05,금속,17.340546697038725,0.3826771653543306,0.3519031895206648,30450.0,1756.0,0.4531377429061561,0.7272727272727273,0.6758474576271186,0.31231523112396875,deep_value
