ticker,period,balance,balance_ratio,listed_shares
358570,2025-06-01,206208,0.33,61803463
358570,2025-07-01,327995,0.53,61803463
358570,2025-08-01,372794,0.6,61803463
358570,2025-09-01,406812,0.64,63673803
358570,2025-10-01,778820,1.22,63673803
358570,2025-11-01,391695,0.62,63673803
358570,2025-12-01,658904,1.03,63849923
358570,2026-01-01,1169715,1.83,63872991
358570,2026-02-01,499718,0.78,64089116
358570,2026-03-01,469091,0.73,64237450
358570,2026-04-01,462376,0.72,64237450
358570,2026-05-01,1025429,1.6,64270771
358570,2026-06-01,1116846,1.74,64270771
361610,2025-04-01,984239,1.38,71297592
361610,2025-05-01,969888,1.36,71297592
361610,2025-06-01,728864,1.02,71297592
361610,2025-07-01,600083,0.84,71297592
361610,2025-08-01,599413,0.73,81787100
361610,2025-09-01,975412,1.19,81787100
361610,2025-10-01,677957,0.83,81787100
361610,2025-11-01,888487,1.09,81787100
361610,2025-12-01,1275245,1.56,81787100
361610,2026-01-01,1013531,1.24,81787100
361610,2026-02-01,1139076,1.39,81787100
361610,2026-03-01,1305847,1.6,81787100
361610,2026-04-01,1299312,1.59,81787100
361610,2026-05-01,1861874,2.28,81787100
361610,2026-06-01,1833123,2.24,81787100
365340,2025-04-01,111959,0.92,12176475
365340,2025-05-01,129611,1.06,12176475
365340,2025-06-01,101533,0.83,12194815
365340,2025-07-01,70372,0.58,12194815
365340,2025-08-01,87913,0.72,12194815
365340,2025-09-01,108371,0.89,12223352
365340,2025-10-01,98292,0.8,12223352
365340,2025-11-01,70950,0.58,12235446
365340,2025-12-01,91756,0.75,12235446
365340,2026-01-01,160194,1.31,12235446
365340,2026-02-01,146067,1.19,12272701
365340,2026-03-01,132684,1.08,12272701
365340,2026-04-01,166783,1.36,12272701
365340,2026-05-01,140958,1.09,12921115
365340,2026-06-01,156808,1.21,12921115
373220,2025-04-01,2227180,0.95,234000000
373220,2025-05-01,2638500,1.13,234000000
373220,2025-06-01,2664319,1.14,234000000
373220,2025-07-01,2659605,1.14,234000000
373220,2025-08-01,2443067,1.04,234000000
373220,2025-09-01,2782644,1.19,234000000
373220,2025-10-01,2411321,1.03,234000000
373220,2025-11-01,2537368,1.08,234000000
373220,2025-12-01,2517124,1.08,234000000
373220,2026-01-01,2910171,1.24,234000000
373220,2026-02-01,3259642,1.39,234000000
373220,2026-03-01,3086400,1.32,234000000
373220,2026-04-01,3066324,1.31,234000000
373220,2026-05-01,3123410,1.33,234000000
373220,2026-06-01,3056924,1.31,234000000
375500,2025-04-01,78344,0.2,38693623
375500,2025-05-01,80877,0.21,38693623
375500,2025-06-01,132621,0.34,38693623
375500,2025-07-01,193890,0.5,38693623
375500,2025-08-01,181707,0.47,38693623
375500,2025-09-01,172270,0.45,38693623
375500,2025-10-01,274542,0.71,38693623
375500,2025-11-01,281825,0.73,38693623
375500,2025-12-01,332413,0.86,38693623
375500,2026-01-01,271118,0.7,38693623
375500,2026-02-01,232949,0.6,38693623
375500,2026-03-01,771937,1.99,38693623
375500,2026-04-01,1156609,2.99,38693623
375500,2026-05-01,655134,1.69,38693623
375500,2026-06-01,557266,1.44,38693623
376300,2025-04-01,37459,0.16,23738406
376300,2025-05-01,109255,0.46,23738406
376300,2025-06-01,114353,0.48,23738406
376300,2025-07-01,189668,0.8,23738406
376300,2025-08-01,274375,1.16,23738406
376300,2025-09-01,262065,1.1,23738406
376300,2025-10-01,227605,0.96,23738406
376300,2025-11-01,122446,0.52,23738406
376300,2025-12-01,308334,1.3,23738406
376300,2026-01-01,209545,0.88,23738406
376300,2026-02-01,44817,0.19,23738406
376300,2026-03-01,68308,0.29,23738406
376300,2026-04-01,8069,0.03,23738406
376300,2026-05-01,68355,0.29,23738406
376300,2026-06-01,56954,0.24,23738406
376900,2025-05-01,0,0.0,9669449
376900,2025-06-01,0,0.0,15417639
376900,2025-07-01,136104,0.88,15459839
376900,2025-08-01,199835,1.29,15459839
376900,2025-09-01,82743,0.54,15459839
376900,2025-10-01,165768,1.07,15459839
376900,2025-11-01,265229,1.69,15661489
376900,2025-12-01,241302,1.54,15661489
376900,2026-01-01,334580,2.14,15661489
376900,2026-02-01,332257,2.12,15661489
376900,2026-03-01,398899,2.53,15738739
376900,2026-04-01,632667,4.02,15738739
376900,2026-05-01,633936,3.99,15873789
376900,2026-06-01,629859,3.97,15873789
377300,2025-04-01,358358,0.27,134680121
377300,2025-05-01,251578,0.19,134693503
377300,2025-06-01,391487,0.29,134696682
377300,2025-07-01,3067264,2.27,134991788
377300,2025-08-01,3872587,2.87,135073602
377300,2025-09-01,9151138,6.77,135122452
377300,2025-10-01,9229519,6.83,135137122
377300,2025-11-01,2387957,1.77,135139722
377300,2025-12-01,1693937,1.25,135145150
377300,2026-01-01,667884,0.49,135145150
377300,2026-02-01,595721,0.44,135151270
377300,2026-03-01,298016,0.22,135224246
377300,2026-04-01,136805,0.1,135245367
377300,2026-05-01,528276,0.39,135256275
377300,2026-06-01,449524,0.33,135256275
383220,2025-04-01,362844,0.95,38307075
383220,2025-05-01,459544,1.2,38307075
383220,2025-06-01,412566,1.08,38307075
383220,2025-07-01,447339,1.17,38307075
383220,2025-08-01,419101,1.09,38307075
383220,2025-09-01,456626,1.19,38307075
383220,2025-10-01,305176,0.8,38307075
383220,2025-11-01,159985,0.42,38307075
383220,2025-12-01,215426,0.56,38307075
383220,2026-01-01,369639,0.96,38307075
383220,2026-02-01,418237,1.09,38307075
383220,2026-03-01,246408,0.64,38307075
383220,2026-04-01,121561,0.32,38307075
383220,2026-05-01,12632,0.03,38307075
383220,2026-06-01,11608,0.03,38307075
383310,2025-04-01,424977,2.03,20974932
383310,2025-05-01,183832,0.88,20974932
383310,2025-06-01,170949,0.82,20974932
383310,2025-07-01,117743,0.56,20974932
383310,2025-08-01,136898,0.65,20974932
383310,2025-09-01,179643,0.86,20974932
383310,2025-10-01,162151,0.77,20974932
383310,2025-11-01,230619,1.1,20974932
383310,2025-12-01,272532,1.3,20974932
383310,2026-01-01,283561,1.35,20974932
383310,2026-02-01,362967,1.73,20974932
383310,2026-03-01,344779,1.64,20974932
383310,2026-04-01,648265,3.09,20974932
383310,2026-05-01,571741,2.73,20974932
383310,2026-06-01,538397,2.57,20974932
388210,2025-11-01,0,0.0,9272688
388210,2025-12-01,13474,0.15,9272688
388210,2026-01-01,9392,0.1,9272688
388210,2026-02-01,6621,0.07,9514938
388210,2026-03-01,0,0.0,9564938
388210,2026-04-01,0,0.0,9564938
388210,2026-05-01,0,0.0,9654438
388210,2026-06-01,0,0.0,9654438
388720,2025-04-01,56536,0.49,11483026
388720,2025-05-01,63711,0.55,11483026
388720,2025-06-01,43902,0.38,11483026
388720,2025-07-01,94080,0.82,11483026
388720,2025-08-01,89214,0.78,11483026
388720,2025-09-01,75670,0.66,11483026
388720,2025-10-01,47193,0.4,11696795
388720,2025-11-01,79709,0.68,11696795
388720,2025-12-01,57578,0.49,11696795
388720,2026-01-01,60660,0.52,11696795
388720,2026-02-01,116859,0.99,11781345
388720,2026-03-01,71000,0.6,11781345
388720,2026-04-01,121221,1.03,11781345
388720,2026-05-01,199585,1.69,11781345
388720,2026-06-01,227854,1.93,11781345
397030,2025-04-01,57504,0.26,22486096
397030,2025-05-01,96601,0.43,22527596
397030,2025-06-01,48250,0.21,22527596
397030,2025-07-01,13000,0.06,22527596
397030,2025-08-01,171329,0.76,22566429
397030,2025-09-01,406458,1.8,22566429
397030,2025-10-01,443039,1.93,22965244
397030,2025-11-01,410400,1.77,23208326
397030,2025-12-01,342818,1.48,23208326
397030,2026-01-01,118735,0.51,23342626
397030,2026-02-01,246320,1.06,23342626
397030,2026-03-01,518848,2.22,23342626
397030,2026-04-01,270517,1.16,23413826
397030,2026-05-01,173374,0.74,23413826
397030,2026-06-01,139103,0.59,23413826
399720,2025-04-01,69582,0.6,11597320
399720,2025-05-01,70173,0.61,11597320
399720,2025-06-01,132904,1.15,11597320
399720,2025-07-01,184659,1.59,11600420
399720,2025-08-01,219952,1.9,11600420
399720,2025-09-01,205976,1.78,11600420
399720,2025-10-01,229220,1.98,11600420
399720,2025-11-01,219648,1.89,11600420
399720,2025-12-01,205288,1.77,11600420
399720,2026-01-01,238220,2.05,11600420
399720,2026-02-01,297323,2.56,11600420
399720,2026-03-01,298685,2.57,11600420
399720,2026-04-01,251666,2.17,11600420
399720,2026-05-01,292151,2.47,11838844
399720,2026-06-01,289428,2.44,11838844
402340,2025-04-01,83567,0.06,132540858
402340,2025-05-01,69115,0.05,132540858
402340,2025-06-01,110349,0.08,132540858
402340,2025-07-01,122657,0.09,132540858
402340,2025-08-01,56764,0.04,132540858
402340,2025-09-01,49381,0.04,132540858
402340,2025-10-01,47298,0.04,132540858
402340,2025-11-01,32639,0.02,132540858
402340,2025-12-01,31860,0.02,132087115
402340,2026-01-01,15635,0.01,132087115
402340,2026-02-01,15374,0.01,132087115
402340,2026-03-01,10705,0.01,132087115
402340,2026-04-01,24743,0.02,131958386
402340,2026-05-01,17691,0.01,131958386
402340,2026-06-01,17096,0.01,131958386
403870,2025-04-01,2172239,2.6,83498568
403870,2025-05-01,1970217,2.36,83498568
403870,2025-06-01,2599852,3.11,83498568
403870,2025-07-01,2012280,2.41,83498568
403870,2025-08-01,1559875,1.87,83498568
403870,2025-09-01,2554621,3.06,83498568
403870,2025-10-01,3380587,4.05,83498568
403870,2025-11-01,2881262,3.45,83498568
403870,2025-12-01,3211457,3.84,83610568
403870,2026-01-01,2594534,3.09,83999120
403870,2026-02-01,3152214,3.75,83999120
403870,2026-03-01,1705693,2.07,82300000
403870,2026-04-01,1068836,1.3,82300000
403870,2026-05-01,1258767,1.53,82300000
403870,2026-06-01,1161648,1.41,82300000
417200,2025-04-01,263339,0.39,67652659
417200,2025-05-01,495932,0.73,67652659
417200,2025-06-01,503715,0.74,67652659
417200,2025-07-01,382382,0.57,67652659
417200,2025-08-01,397578,0.59,67652659
417200,2025-09-01,753087,1.11,67652659
417200,2025-10-01,231075,0.34,67652659
417200,2025-11-01,215058,0.32,67652659
417200,2025-12-01,895966,1.32,67652659
417200,2026-01-01,737971,1.09,67652659
417200,2026-02-01,934761,1.38,67652659
417200,2026-03-01,120573,0.18,67652659
417200,2026-04-01,505542,0.75,67652659
417200,2026-05-01,14686,0.02,67652659
417200,2026-06-01,31609,0.05,67652659
420770,2025-04-01,0,0.0,12675758
420770,2025-05-01,9712,0.08,12675758
420770,2025-06-01,11738,0.09,12675758
420770,2025-07-01,0,0.0,12675758
420770,2025-08-01,0,0.0,12675758
420770,2025-09-01,0,0.0,12675758
420770,2025-10-01,9260,0.07,12675758
420770,2025-11-01,0,0.0,12675758
420770,2025-12-01,0,0.0,12675758
420770,2026-01-01,3692,0.03,12675758
420770,2026-02-01,15738,0.12,12675758
420770,2026-03-01,20041,0.16,12675758
420770,2026-04-01,0,0.0,12675758
420770,2026-05-01,0,0.0,12675758
420770,2026-06-01,0,0.0,12675758
437730,2025-04-01,133894,0.42,31707567
437730,2025-05-01,152046,0.48,31707567
437730,2025-06-01,193621,0.61,31707567
437730,2025-07-01,108782,0.34,31707567
437730,2025-08-01,117815,0.37,31707567
437730,2025-09-01,114739,0.36,31707567
437730,2025-10-01,107061,0.34,31707567
437730,2025-11-01,117656,0.37,31707567
437730,2025-12-01,12155,0.04,31707567
437730,2026-01-01,97687,0.31,31707567
437730,2026-02-01,136412,0.43,31707567
437730,2026-03-01,52959,0.17,31707567
437730,2026-04-01,147379,0.46,31707567
437730,2026-05-01,162712,0.51,31707567
437730,2026-06-01,147961,0.47,31707567
439260,2025-08-01,27123,0.07,38526312
439260,2025-09-01,102460,0.27,38526312
439260,2025-10-01,116410,0.3,38526312
439260,2025-11-01,89979,0.23,38526312
439260,2025-12-01,193829,0.5,38526312
439260,2026-01-01,203812,0.53,38526312
439260,2026-02-01,122444,0.32,38526312
439260,2026-03-01,46518,0.12,38526312
439260,2026-04-01,94638,0.25,38526312
439260,2026-05-01,81379,0.21,38088730
439260,2026-06-01,107609,0.28,38088730
439960,2026-05-01,31811,0.1,32108906
439960,2026-06-01,51532,0.16,32450626
440110,2025-04-01,69919,0.14,49408693
440110,2025-05-01,0,0.0,49428413
440110,2025-06-01,24610,0.05,49428413
440110,2025-07-01,40804,0.08,49441733
440110,2025-08-01,64046,0.13,49441733
440110,2025-09-01,0,0.0,49441733
440110,2025-10-01,35225,0.07,49451633
440110,2025-11-01,0,0.0,49451633
440110,2025-12-01,0,0.0,49493293
440110,2026-01-01,0,0.0,49493293
440110,2026-02-01,59846,0.12,50010537
440110,2026-03-01,23878,0.05,50010537
440110,2026-04-01,0,0.0,50075387
440110,2026-05-01,0,0.0,50096827
440110,2026-06-01,0,0.0,50096827
443060,2025-04-01,31277,0.07,44829210
443060,2025-05-01,0,0.0,44829210
443060,2025-06-01,7666,0.02,44829210
443060,2025-07-01,17186,0.04,44829210
443060,2025-08-01,32002,0.07,44829210
443060,2025-09-01,28322,0.06,44829210
443060,2025-10-01,16424,0.04,44829210
443060,2025-11-01,22563,0.05,44829210
443060,2025-12-01,17220,0.04,44829210
443060,2026-01-01,17220,0.04,44831335
443060,2026-02-01,41135,0.09,44831335
443060,2026-03-01,201854,0.45,44831335
443060,2026-04-01,506511,1.13,44833460
443060,2026-05-01,0,0.0,44833460
443060,2026-06-01,10899,0.02,44833460
445680,2025-04-01,187467,1.16,16148980
445680,2025-05-01,322190,2.0,16148980
445680,2025-06-01,262470,1.62,16162602
445680,2025-07-01,256822,1.59,16162602
445680,2025-08-01,51455,0.3,16874541
445680,2025-09-01,98776,0.58,16902644
445680,2025-10-01,95158,0.56,17086041
445680,2025-11-01,26132,0.15,17086041
445680,2025-12-01,26948,0.16,17119833
445680,2026-01-01,31570,0.18,17119833
445680,2026-02-01,31096,0.18,17119833
445680,2026-03-01,165445,0.97,17119833
445680,2026-04-01,191644,1.11,17203255
445680,2026-05-01,256217,1.49,17203255
445680,2026-06-01,241756,1.41,17203255
450080,2025-04-01,1126015,1.61,69738568
450080,2025-05-01,452045,0.65,69932424
450080,2025-06-01,617006,0.88,69932424
450080,2025-07-01,1188338,1.7,69932424
450080,2025-08-01,936873,1.34,69932424
450080,2025-09-01,1663281,2.38,69932424
450080,2025-10-01,1385854,1.98,69932424
450080,2025-11-01,1620812,2.32,69932424
450080,2025-12-01,1522987,2.16,70558754
450080,2026-01-01,1389681,1.97,70558754
450080,2026-02-01,1221359,1.73,70558754
450080,2026-03-01,905869,1.28,70558754
450080,2026-04-01,738374,1.05,70558754
450080,2026-05-01,1064601,1.51,70705607
450080,2026-06-01,1087884,1.54,70705607
454910,2025-04-01,741631,1.14,64819980
454910,2025-05-01,937597,1.45,64819980
454910,2025-06-01,975534,1.5,64819980
454910,2025-07-01,923538,1.42,64819980
454910,2025-08-01,950361,1.47,64819980
454910,2025-09-01,1358095,2.1,64819980
454910,2025-10-01,1030075,1.59,64819980
454910,2025-11-01,1290163,1.99,64819980
454910,2025-12-01,1274348,1.97,64819980
454910,2026-01-01,979377,1.51,64819980
454910,2026-02-01,1411749,2.18,64819980
454910,2026-03-01,1503665,2.32,64819980
454910,2026-04-01,1483632,2.29,64819980
454910,2026-05-01,910841,1.41,64819980
454910,2026-06-01,601351,0.93,64819980
456160,2025-08-01,4419,0.08,5365694
456160,2025-09-01,2524,0.05,5365694
456160,2025-10-01,30698,0.57,5419522
456160,2025-11-01,52485,0.32,16258566
456160,2025-12-01,395666,2.41,16420560
456160,2026-01-01,156766,0.95,16420560
456160,2026-02-01,7500,0.05,16420560
456160,2026-03-01,208227,1.26,16545359
456160,2026-04-01,305065,1.84,16545359
456160,2026-05-01,340396,2.06,16545359
456160,2026-06-01,293200,1.77,16545359
457190,2025-04-01,737308,2.44,30208280
457190,2025-05-01,598111,1.98,30208280
457190,2025-06-01,697991,2.31,30208280
457190,2025-07-01,833723,2.76,30208280
457190,2025-08-01,859570,2.85,30208280
457190,2025-09-01,1031972,3.42,30208280
457190,2025-10-01,567537,1.88,30208280
457190,2025-11-01,825086,2.73,30208280
457190,2025-12-01,356124,1.18,30208280
457190,2026-01-01,357996,1.19,30208280
457190,2026-02-01,562340,1.86,30213576
457190,2026-03-01,732696,2.42,30218872
457190,2026-04-01,682360,2.26,30218872
457190,2026-05-01,855121,2.83,30218872
457190,2026-06-01,817444,2.71,30218872
458870,2025-04-01,0,0.0,12590880
458870,2025-05-01,0,0.0,12590880
458870,2025-06-01,0,0.0,12590880
458870,2025-07-01,4000,0.03,12590880
458870,2025-08-01,6815,0.05,12665880
458870,2025-09-01,10510,0.08,12665880
458870,2025-10-01,12951,0.1,12665880
458870,2025-11-01,6272,0.05,12665880
458870,2025-12-01,4000,0.03,12665880
458870,2026-01-01,4000,0.03,12665880
458870,2026-02-01,4000,0.03,12686580
458870,2026-03-01,96750,0.76,12686580
458870,2026-04-01,12000,0.03,38059740
458870,2026-05-01,17398,0.05,38059740
458870,2026-06-01,12000,0.03,38059740
460930,2025-04-01,122869,0.35,35425271
460930,2025-05-01,0,0.0,35425271
460930,2025-06-01,159470,0.45,35425271
460930,2025-07-01,223756,0.63,35479871
460930,2025-08-01,55384,0.16,35479871
460930,2025-09-01,180325,0.51,35479871
460930,2025-10-01,218641,0.62,35479871
460930,2025-11-01,0,0.0,35510671
460930,2025-12-01,114771,0.32,35510671
460930,2026-01-01,296507,0.83,35510671
460930,2026-02-01,499883,1.41,35510671
460930,2026-03-01,569200,1.6,35510671
460930,2026-04-01,758875,2.14,35510671
460930,2026-05-01,703802,1.98,35510671
460930,2026-06-01,674501,1.9,35510671
462870,2025-04-01,63637,0.11,58484720
462870,2025-05-01,327644,0.56,58781720
462870,2025-06-01,555725,0.95,58781720
462870,2025-07-01,378024,0.64,58781720
462870,2025-08-01,317873,0.54,58781720
462870,2025-09-01,465154,0.79,58781720
462870,2025-10-01,470154,0.8,58961440
462870,2025-11-01,392071,0.66,58961440
462870,2025-12-01,398359,0.68,58961440
462870,2026-01-01,298727,0.51,58961440
462870,2026-02-01,324146,0.55,58984340
462870,2026-03-01,365100,0.62,58984340
462870,2026-04-01,609332,1.04,58654340
462870,2026-05-01,611910,1.04,58654340
462870,2026-06-01,593752,1.01,58654340
466100,2025-04-01,234611,0.95,24651339
466100,2025-05-01,372829,1.51,24651339
466100,2025-06-01,387909,1.57,24651339
466100,2025-07-01,537306,2.17,24764639
466100,2025-08-01,426056,1.72,24764639
466100,2025-09-01,255280,1.03,24764639
466100,2025-10-01,329768,1.32,24992139
466100,2025-11-01,182448,0.73,24992139
466100,2025-12-01,130775,0.52,24992139
466100,2026-01-01,111811,0.45,24992139
466100,2026-02-01,128651,0.51,24992139
466100,2026-03-01,503515,2.01,24992139
466100,2026-04-01,645357,2.53,25459239
466100,2026-05-01,784477,3.08,25459239
466100,2026-06-01,679262,2.67,25459239
475830,2025-04-01,45906,0.22,20929118
475830,2025-05-01,45541,0.22,21069082
475830,2025-06-01,62300,0.3,21069082
475830,2025-07-01,70117,0.33,21069082
475830,2025-08-01,67662,0.32,21069082
475830,2025-09-01,68966,0.33,21158537
475830,2025-10-01,34619,0.16,21158537
475830,2025-11-01,13841,0.07,21158537
475830,2025-12-01,17790,0.08,21232368
475830,2026-01-01,28510,0.13,21232368
475830,2026-02-01,84169,0.4,21232368
475830,2026-03-01,159780,0.75,21232368
475830,2026-04-01,116510,0.54,21513325
475830,2026-05-01,108857,0.51,21513325
475830,2026-06-01,105940,0.49,21513325
476060,2025-04-01,81158,0.74,11002310
476060,2025-05-01,104518,0.95,11002310
476060,2025-06-01,96393,0.88,11002310
476060,2025-07-01,15692,0.14,11063810
476060,2025-08-01,34678,0.31,11063810
476060,2025-09-01,13405,0.12,11063810
476060,2025-10-01,59853,0.54,11111760
476060,2025-11-01,100476,0.23,44489866
476060,2025-12-01,385023,0.87,44489866
476060,2026-01-01,478467,1.07,44887840
476060,2026-02-01,67621,0.15,44887840
476060,2026-03-01,248678,0.55,44887840
476060,2026-04-01,360477,0.8,44887840
476060,2026-05-01,756972,1.67,45407840
476060,2026-06-01,674304,1.48,45407840
476830,2025-12-01,1766,0.01,13756000
476830,2026-01-01,22595,0.16,13933842
476830,2026-02-01,0,0.0,13933842
476830,2026-03-01,0,0.0,13933842
476830,2026-04-01,0,0.0,13933842
476830,2026-05-01,0,0.0,13933842
476830,2026-06-01,0,0.0,13933842
483650,2025-05-01,0,0.0,12069665
483650,2025-06-01,6000,0.05,12095915
483650,2025-07-01,13766,0.11,12256315
483650,2025-08-01,82205,0.67,12286415
483650,2025-09-01,96480,0.78,12313915
483650,2025-10-01,38501,0.31,12343915
483650,2025-11-01,182823,1.48,12343915
483650,2025-12-01,226634,1.84,12343915
483650,2026-01-01,203203,1.64,12392665
483650,2026-02-01,142700,1.15,12392665
483650,2026-03-01,211891,1.71,12392665
483650,2026-04-01,113559,0.91,12421540
483650,2026-05-01,169573,1.36,12469165
483650,2026-06-01,278755,2.24,12469165
486990,2025-11-01,49522,0.23,21161880
486990,2025-12-01,86076,0.4,21324030
486990,2026-01-01,235929,1.11,21324030
486990,2026-02-01,264020,1.24,21324030
486990,2026-03-01,194652,0.91,21346230
486990,2026-04-01,277630,1.3,21346230
486990,2026-05-01,311279,1.46,21346230
486990,2026-06-01,300998,1.41,21346230
489790,2025-04-01,1360770,2.7,50488390
489790,2025-05-01,610461,1.21,50488390
489790,2025-06-01,1608416,3.19,50488390
489790,2025-07-01,784884,1.55,50488390
